Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
461,Charles More,2987,260,16:41 - s,233,170 reps - s,404,132 reps - s,730,198 reps - s,1360,0
462,Eric Morrison,2989,1027,218 reps - s,650,132 reps - s,540,118 reps - s,384,214 reps - s,388,10:11 - s
463,Jay Kathol,2991,584,18:34 - s,270,166 reps - s,194,168 reps - s,583,204 reps - s,1360,0
464,Nathan Moss,2994,619,18:44 - s,331,157 reps - s,228,166 reps - s,456,211 reps - s,1360,0
465,Brian Pinnow,2996,328,17:08 - s,932,116 reps - s,803,98 reps - s,739,197 reps - s,194,8:58 - s
466,Josh White,3006,421,17:44 - s,380,150 reps - s,914,93 reps - s,554,205 reps - s,737,12:07 - s
467,Steve Ostmeyer,3011,610,18:40 - s,481,141 reps - s,621,106 reps - s,648,201 reps - s,651,11:40 - s
468,Mark Schoch,3015,957,221 reps - s,596,136 reps - s,500,129 reps - s,438,212 reps - s,524,10:56 - s
469,Bob Franklin,3021,17,13:14 - s,13,228 reps - s,1532,0,1445,0,14,6:52 - s
470,Kam Salvation,3025,320,17:03 - s,1145,104 reps - s,226,166 reps - s,871,192 reps - s,463,10:36 - s
471,Juan Carlos Rico Crescencio,3027,633,18:47 - s,503,141 reps - s,986,83 reps - s,296,221 reps - s,609,11:25 - s
472,Chris Smith,3028,504,18:11 - s,384,149 reps - s,1101,69 reps - s,240,229 reps - s,799,12:34 - s
473,Jason Ruiz,3048,584,18:34 - s,829,120 reps - s,335,142 reps - s,741,197 reps - s,559,11:10 - s
474,Steven Scholze,3049,108,15:08 - s,583,136 reps - s,583,108 reps - s,415,213 reps - s,1360,0
475,Tony Mirabelli,3052,654,18:52 - s,510,140 reps - s,982,83 reps - s,404,213 reps - s,502,10:50 - s
476,Dave Thompson,3053,125,15:20 - s,1664,0,676,105 reps - s,86,249 reps - s,502,10:50 - s
476,Chris Faulconer,3053,492,18:07 - s,366,152 reps - s,1532,0,321,220 reps - s,342,9:55 - s
476,Tyler Kresse,3053,651,18:51 - s,793,122 reps - s,443,131 reps - s,630,202 reps - s,536,11:00 - s
479,Dave Dahl,3057,400,17:35 - s,604,136 reps - s,772,104 reps - s,735,198 reps - s,546,11:03 - s
480,Adam Ogura,3062,689,19:03 - s,1127,106 reps - s,370,141 reps - s,580,204 reps - s,296,9:39 - s
481,Zach Crayton,3082,927,223 reps - s,580,136 reps - s,171,178 reps - s,777,196 reps - s,627,11:32 - s
482,Adam Layne,3087,463,17:58 - s,1250,91 reps - s,432,131 reps - s,192,235 reps - s,750,12:12 - s
483,Charlie Kopp,3090,185,15:55 - s,127,187 reps - s,620,106 reps - s,1445,0,713,12:00 - s
484,Charlie Minor,3091,377,17:26 - s,1664,0,515,120 reps - s,349,217 reps - s,186,8:53 - s
485,Randy Lopez,3092,867,19:52 - s,653,132 reps - s,692,105 reps - s,718,198 reps - s,162,8:44 - s
486,Aaron Boggs,3094,506,18:12 - s,1365,82 reps - s,519,119 reps - s,474,210 reps - s,230,9:13 - s
487,Charles Te,3096,65,14:26 - s,6,241 reps - s,220,166 reps - s,1445,0,1360,0
488,Jeremy Bowles,3101,921,224 reps - s,436,144 reps - s,288,154 reps - s,781,196 reps - s,675,11:48 - s
489,Luke Bachman,3105,428,17:47 - s,794,122 reps - s,972,86 reps - s,495,208 reps - s,416,10:21 - s
490,Jeremy Holmes,3113,897,19:58 - s,540,139 reps - s,926,93 reps - s,414,213 reps - s,336,9:53 - s
490,Chad Applebury,3113,451,17:56 - s,658,131 reps - s,467,130 reps - s,918,190 reps - s,619,11:29 - s
492,Doug Schoenwalder,3121,1358,199 reps - s,703,127 reps - s,98,204 reps - s,316,220 reps - s,646,11:38 - s
493,Michael Rusch,3125,1147,212 reps - s,642,133 reps - s,162,179 reps - s,893,191 reps - s,281,9:34 - s
494,Ryan Novak,3127,83,14:48 - s,412,146 reps - s,1177,67 reps - s,95,247 reps - s,1360,0
495,Rick Ketterling,3134,1133,213 reps - s,475,141 reps - s,526,119 reps - s,307,220 reps - s,693,11:54 - s
496,Joe Hauser,3136,246,16:33 - s,750,124 reps - s,871,94 reps - s,405,213 reps - s,864,13:02 - s
496,Brad Hoover,3136,463,17:58 - s,715,126 reps - s,772,104 reps - s,575,205 reps - s,611,11:26 - s
498,Logan Miller,3141,1028,218 reps - s,502,141 reps - s,474,130 reps - s,606,203 reps - s,531,10:58 - s
499,Richard Churak,3144,847,19:48 - s,255,168 reps - s,1532,0,166,237 reps - s,344,9:56 - s
500,Tony Falk,3148,361,17:20 - s,1664,0,558,117 reps - s,369,215 reps - s,196,8:59 - s
501,Johnathan Ortega,3149,326,17:07 - s,1341,84 reps - s,365,141 reps - s,625,202 reps - s,492,10:48 - s
502,Dalton Woodbury,3152,469,17:59 - s,687,128 reps - s,209,167 reps - s,427,212 reps - s,1360,0
503,Matt Stordahl,3153,744,19:19 - s,487,141 reps - s,314,143 reps - s,248,227 reps - s,1360,0
504,Jeff Swatek,3154,1086,215 reps - s,544,138 reps - s,456,130 reps - s,641,202 reps - s,427,10:24 - s
505,Steve Lunatto,3163,442,17:52 - s,1286,88 reps - s,762,104 reps - s,167,237 reps - s,506,10:51 - s
506,Jake Curtin,3173,531,18:21 - s,304,162 reps - s,1193,67 reps - s,334,219 reps - s,811,12:38 - s
506,Austin Skjei,3173,1335,200 reps - s,513,140 reps - s,305,143 reps - s,431,212 reps - s,589,11:18 - s
508,Jeff Weeks,3174,1207,210 reps - s,543,138 reps - s,281,154 reps - s,488,209 reps - s,655,11:41 - s
509,Michael Dillon,3177,451,17:56 - s,235,170 reps - s,1132,68 reps - s,511,207 reps - s,848,12:56 - s
510,John Martynowski,3178,717,19:12 - s,661,131 reps - s,458,130 reps - s,406,213 reps - s,936,13:41 - s
511,Kenneth Petterson,3194,287,16:49 - s,839,120 reps - s,1532,0,107,246 reps - s,429,10:25 - s
512,Troy Hieb,3207,310,16:59 - s,1664,0,349,142 reps - s,598,204 reps - s,286,9:37 - s
512,Josh Devine,3207,998,219 reps - s,441,144 reps - s,727,104 reps - s,452,211 reps - s,589,11:18 - s
514,Chris Linam,3208,108,15:08 - s,98,196 reps - s,1532,0,110,245 reps - s,1360,0
515,Ben Holder,3213,78,14:45 - s,209,173 reps - s,121,191 reps - s,1445,0,1360,0
516,Roger Carlton,3214,94,14:57 - s,322,159 reps - s,1373,55 reps - s,65,253 reps - s,1360,0
516,Constantin Burcea,3214,482,18:04 - s,889,118 reps - s,810,96 reps - s,206,233 reps - s,827,12:46 - s
518,Mick Naughton,3218,367,17:22 - s,486,141 reps - s,1123,68 reps - s,584,204 reps - s,658,11:42 - s
519,Michael Wehrli,3219,291,16:53 - s,538,139 reps - s,428,131 reps - s,1445,0,517,10:55 - s
520,Jeremy Huang,3221,1056,216 reps - s,426,145 reps - s,456,130 reps - s,752,197 reps - s,531,10:58 - s
521,Joe Dickie,3229,278,16:47 - s,879,118 reps - s,866,95 reps - s,729,198 reps - s,477,10:43 - s
522,Joshua Robison,3233,1112,214 reps - s,503,141 reps - s,670,105 reps - s,471,210 reps - s,477,10:43 - s
523,Pat Ronayne,3274,75,14:40 - s,126,187 reps - s,1532,0,181,236 reps - s,1360,0
524,Blake Wortley,3276,977,220 reps - s,943,116 reps - s,490,129 reps - s,449,211 reps - s,417,10:22 - s
525,Mitchell Smith,3278,912,20:00 - s,598,136 reps - s,741,104 reps - s,498,208 reps - s,529,10:57 - s
526,Robert Marcell,3279,394,17:33 - s,1009,113 reps - s,244,156 reps - s,749,197 reps - s,883,13:15 - s
527,Jamie Rios,3285,890,19:57 - s,966,115 reps - s,481,130 reps - s,616,203 reps - s,332,9:52 - s
528,Kenneth Garcia,3305,488,18:06 - s,702,127 reps - s,1139,68 reps - s,489,209 reps - s,487,10:47 - s
529,David Blanton,3307,689,19:03 - s,584,136 reps - s,235,164 reps - s,439,212 reps - s,1360,0
529,Daniel Blackburn,3307,716,19:11 - s,589,136 reps - s,454,130 reps - s,748,197 reps - s,800,12:35 - s
531,Brian Fieldhouse,3309,236,16:30 - s,931,116 reps - s,696,105 reps - s,703,199 reps - s,743,12:09 - s
531,Scott Latta,3309,492,18:07 - s,896,118 reps - s,418,132 reps - s,664,201 reps - s,839,12:51 - s
533,Nathan Roetto,3313,897,19:58 - s,1010,113 reps - s,412,132 reps - s,333,219 reps - s,661,11:43 - s
534,Rick Papp,3314,847,19:48 - s,778,123 reps - s,799,99 reps - s,211,232 reps - s,679,11:49 - s
535,Noah Fugate,3320,1052,217 reps - s,806,122 reps - s,146,191 reps - s,874,192 reps - s,442,10:29 - s
536,Danny Day,3321,338,17:14 - s,665,131 reps - s,1193,67 reps - s,922,190 reps - s,203,9:03 - s
537,Andrew Farver,3328,389,17:31 - s,862,119 reps - s,1497,40 reps - s,483,209 reps - s,97,8:10 - s
538,Prajwal Kadariya,3335,249,16:34 - s,608,136 reps - s,1009,81 reps - s,590,204 reps - s,879,13:13 - s
539,Chris Schulte,3339,1882,0,423,145 reps - s,369,141 reps - s,512,207 reps - s,153,8:39 - s
540,Brian Ethridge,3342,410,17:38 - s,1242,92 reps - s,576,117 reps - s,332,219 reps - s,782,12:27 - s
541,Robert Jones,3345,601,18:37 - s,448,143 reps - s,1015,81 reps - s,635,202 reps - s,646,11:38 - s
542,Nathan Tinsley,3346,560,18:27 - s,48,210 reps - s,842,95 reps - s,536,206 reps - s,1360,0
543,Tom Scheck,3356,552,18:24 - s,592,136 reps - s,857,95 reps - s,379,215 reps - s,976,14:02 - s
544,Troy ZumBrunnen,3357,358,17:19 - s,598,136 reps - s,521,119 reps - s,520,207 reps - s,1360,0
545,Greg Sheffer,3361,353,17:18 - s,1664,0,844,95 reps - s,164,238 reps - s,336,9:53 - s
546,Joshua King,3365,460,17:57 - s,118,189 reps - s,1215,62 reps - s,212,232 reps - s,1360,0
547,Wes England,3366,915,224 reps - s,194,174 reps - s,683,105 reps - s,916,190 reps - s,658,11:42 - s
548,Scott Lunt,3369,431,17:48 - s,360,153 reps - s,969,86 reps - s,249,227 reps - s,1360,0
549,Miguel Vallejo,3371,654,18:52 - s,840,120 reps - s,312,143 reps - s,834,194 reps - s,731,12:06 - s
550,Drew Waack,3381,985,220 reps - s,492,141 reps - s,654,106 reps - s,686,200 reps - s,564,11:11 - s
551,Mike Smith,3384,421,17:44 - s,813,121 reps - s,623,106 reps - s,856,193 reps - s,671,11:47 - s
552,Matthew Reed,3392,425,17:46 - s,237,170 reps - s,1532,0,797,195 reps - s,401,10:14 - s
553,Remy Marsden,3399,861,19:50 - s,410,146 reps - s,1514,22 reps - s,326,219 reps - s,288,9:38 - s
554,Jerry Olson,3404,547,18:23 - s,511,140 reps - s,1487,43 reps - s,559,205 reps - s,300,9:40 - s
555,Jonathan Nyland,3405,575,18:32 - s,254,169 reps - s,1532,0,577,205 reps - s,467,10:37 - s
556,John Hamilton,3409,471,18:00 - s,501,141 reps - s,954,92 reps - s,733,198 reps - s,750,12:12 - s
557,Jeremy Leitschuh,3423,405,17:36 - s,485,141 reps - s,1202,65 reps - s,825,194 reps - s,506,10:51 - s
558,Tim Demery,3425,1013,219 reps - s,294,162 reps - s,1532,0,303,220 reps - s,283,9:36 - s
559,Danny Ruroden,3426,1043,217 reps - s,476,141 reps - s,786,103 reps - s,771,196 reps - s,350,9:57 - s
560,Juan Aleman,3431,837,19:45 - s,535,139 reps - s,1532,0,390,214 reps - s,137,8:32 - s
561,Trevor Clark,3446,1135,213 reps - s,313,161 reps - s,500,129 reps - s,814,195 reps - s,684,11:50 - s
562,Chris Vander Ark,3447,638,18:48 - s,556,138 reps - s,1112,69 reps - s,722,198 reps - s,419,10:23 - s
563,Joe Jessen,3448,337,17:13 - s,556,138 reps - s,940,92 reps - s,767,196 reps - s,848,12:56 - s
564,Robert White,3465,328,17:08 - s,1664,0,508,129 reps - s,262,225 reps - s,703,11:57 - s
565,Troy Kennedy,3467,1882,0,207,173 reps - s,437,131 reps - s,375,215 reps - s,566,11:12 - s
566,Ismael Zavala,3469,744,19:19 - s,622,135 reps - s,960,90 reps - s,970,187 reps - s,173,8:48 - s
567,Scott Williams,3470,1402,195 reps - s,289,162 reps - s,931,93 reps - s,237,229 reps - s,611,11:26 - s
568,Jordan Offill,3472,725,19:14 - s,692,128 reps - s,698,105 reps - s,267,224 reps - s,1090,15:29 - s
569,David Boehm,3481,498,18:09 - s,1354,83 reps - s,344,142 reps - s,774,196 reps - s,511,10:52 - s
570,Scott Joblin,3484,1289,205 reps - s,595,136 reps - s,700,105 reps - s,258,225 reps - s,642,11:36 - s
571,Scot Northern,3486,644,18:49 - s,1342,84 reps - s,637,106 reps - s,299,221 reps - s,564,11:11 - s
572,Thomas Wilson,3491,219,16:22 - s,1664,0,807,97 reps - s,585,204 reps - s,216,9:08 - s
572,Luke Harding,3491,392,17:32 - s,528,139 reps - s,1532,0,267,224 reps - s,772,12:22 - s
574,Matthew Triezenberg,3495,875,19:54 - s,737,125 reps - s,29,18:51 - s,987,187 reps - s,867,13:05 - s
575,Brandon Cartmill,3497,1726,156 reps - s,418,146 reps - s,46,20:50 - s,450,211 reps - s,857,13:00 - s
576,Steve McKinney,3506,273,16:44 - s,692,128 reps - s,834,96 reps - s,1445,0,262,9:27 - s
577,Henry Van Bogaert,3511,903,19:59 - s,799,122 reps - s,442,131 reps - s,1003,186 reps - s,364,10:01 - s
578,Al Paul,3515,1059,216 reps - s,1025,112 reps - s,345,142 reps - s,497,208 reps - s,589,11:18 - s
579,Mike Jackson,3521,511,18:13 - s,291,162 reps - s,1103,69 reps - s,1445,0,171,8:47 - s
579,Nick Boren,3521,912,20:00 - s,721,126 reps - s,572,117 reps - s,304,220 reps - s,1012,14:25 - s
581,Jason Allbaugh,3523,740,19:18 - s,272,165 reps - s,1532,0,587,204 reps - s,392,10:12 - s
582,Jon Ruzich,3525,806,19:37 - s,958,115 reps - s,497,129 reps - s,239,229 reps - s,1025,14:35 - s
583,Daniel Neal,3527,728,19:15 - s,632,134 reps - s,659,106 reps - s,928,190 reps - s,580,11:16 - s
584,Russ Ward,3533,780,19:28 - s,643,133 reps - s,737,104 reps - s,944,189 reps - s,429,10:25 - s
585,Mark Lowe,3534,678,19:00 - s,663,131 reps - s,897,94 reps - s,577,205 reps - s,719,12:02 - s
586,Chase Smith,3538,1012,219 reps - s,883,118 reps - s,371,141 reps - s,776,196 reps - s,496,10:49 - s
587,George Murphy,3542,699,19:07 - s,814,121 reps - s,652,106 reps - s,791,195 reps - s,586,11:17 - s
588,Rob Cima,3547,638,18:48 - s,1212,98 reps - s,1075,70 reps - s,462,211 reps - s,160,8:41 - s
589,Michael Rodriguez,3564,1367,198 reps - s,1112,107 reps - s,207,167 reps - s,459,211 reps - s,419,10:23 - s
590,Aaron Jack,3567,752,19:21 - s,729,125 reps - s,195,167 reps - s,531,206 reps - s,1360,0
591,Dave Green,3568,249,16:34 - s,554,138 reps - s,1130,68 reps - s,605,203 reps - s,1030,14:38 - s
592,Joshua Hemphill,3569,1005,219 reps - s,553,138 reps - s,165,179 reps - s,486,209 reps - s,1360,0
593,Aneesh Pakala,3573,1346,199 reps - s,466,142 reps - s,722,105 reps - s,631,202 reps - s,408,10:17 - s
594,Ryan Murphy,3576,985,220 reps - s,405,146 reps - s,417,132 reps - s,409,213 reps - s,1360,0
595,David Traugott,3577,754,19:22 - s,613,136 reps - s,1193,67 reps - s,478,210 reps - s,539,11:01 - s
596,Shad Shafer,3589,686,19:02 - s,453,143 reps - s,580,116 reps - s,643,202 reps - s,1227,18:23 - s
597,Spencer Smalley,3599,1088,215 reps - s,1003,113 reps - s,81,23:43 - s,946,188 reps - s,481,10:45 - s
597,Douglas Black,3599,671,18:58 - s,891,118 reps - s,639,106 reps - s,892,191 reps - s,506,10:51 - s
599,Ryan Heywood,3601,314,17:01 - s,801,122 reps - s,1059,71 reps - s,714,198 reps - s,713,12:00 - s
600,Nick Salden,3602,278,16:47 - s,113,191 reps - s,406,132 reps - s,1445,0,1360,0
601,Naga Praveen Bethina,3611,486,18:05 - s,759,124 reps - s,730,104 reps - s,1041,184 reps - s,595,11:19 - s
602,Andy Rogers,3614,406,17:37 - s,570,137 reps - s,163,179 reps - s,1115,179 reps - s,1360,0
603,Jeff Mehlhoff,3622,215,16:21 - s,674,129 reps - s,919,93 reps - s,454,211 reps - s,1360,0
604,Larry Fleming,3625,1023,218 reps - s,633,134 reps - s,887,94 reps - s,502,208 reps - s,580,11:16 - s
605,Don Browning,3628,1225,210 reps - s,782,123 reps - s,138,191 reps - s,1139,177 reps - s,344,9:56 - s
606,Benjamin Johnson,3635,518,18:16 - s,667,131 reps - s,502,129 reps - s,1229,165 reps - s,719,12:02 - s
607,Jeff Bare,3639,515,18:15 - s,861,119 reps - s,343,142 reps - s,908,190 reps - s,1012,14:25 - s
608,Rudy Moreno,3651,1269,207 reps - s,892,118 reps - s,203,167 reps - s,831,194 reps - s,456,10:33 - s
609,Derek Sears,3655,264,16:42 - s,860,119 reps - s,1124,68 reps - s,475,210 reps - s,932,13:40 - s
609,Greg Sweat,3655,555,18:25 - s,1014,112 reps - s,956,92 reps - s,713,198 reps - s,417,10:22 - s
611,Julian Barrie,3657,1681,162 reps - s,640,133 reps - s,277,154 reps - s,504,207 reps - s,555,11:08 - s
612,Scott West,3667,957,221 reps - s,1434,78 reps - s,233,166 reps - s,566,205 reps - s,477,10:43 - s
613,David Gunn,3671,439,17:51 - s,847,120 reps - s,582,108 reps - s,443,212 reps - s,1360,0
614,Dave Simon,3672,172,15:49 - s,288,162 reps - s,407,132 reps - s,1445,0,1360,0
615,Ben Haizlip,3673,651,18:51 - s,868,119 reps - s,443,131 reps - s,656,201 reps - s,1055,14:53 - s
616,Justin Powers,3677,734,19:16 - s,568,137 reps - s,1162,67 reps - s,805,195 reps - s,408,10:17 - s
617,Allen Marvel,3684,633,18:47 - s,268,166 reps - s,1122,68 reps - s,544,206 reps - s,1117,15:58 - s
618,Derek Dicks,3685,66,14:27 - s,1664,0,399,133 reps - s,196,235 reps - s,1360,0
619,Mark Veenker,3687,1253,208 reps - s,449,143 reps - s,981,83 reps - s,470,210 reps - s,534,10:59 - s
620,Art Delgado,3688,1195,211 reps - s,796,122 reps - s,675,105 reps - s,343,218 reps - s,679,11:49 - s
621,Zach Doster,3692,124,15:18 - s,1664,0,429,131 reps - s,548,206 reps - s,927,13:36 - s
622,Andy Kramer,3694,518,18:16 - s,575,137 reps - s,901,94 reps - s,861,193 reps - s,839,12:51 - s
622,Jacek Macias,3694,799,19:34 - s,776,123 reps - s,603,107 reps - s,610,203 reps - s,906,13:26 - s
624,Brooks Demijan,3698,657,18:53 - s,515,140 reps - s,843,95 reps - s,862,193 reps - s,821,12:42 - s
625,Ryan Pardue,3702,734,19:16 - s,1492,78 reps - s,331,142 reps - s,649,201 reps - s,496,10:49 - s
626,Joel Fliegel,3703,950,221 reps - s,391,148 reps - s,297,153 reps - s,705,199 reps - s,1360,0
627,Chase Tabor,3709,1083,215 reps - s,589,136 reps - s,531,119 reps - s,1035,184 reps - s,471,10:39 - s
628,Matt Rush,3717,270,16:43 - s,164,177 reps - s,478,130 reps - s,1445,0,1360,0
629,Brandon Crawford,3723,1164,212 reps - s,1182,102 reps - s,790,103 reps - s,70,252 reps - s,517,10:55 - s
629,Theodore Bunkers,3723,406,17:37 - s,865,119 reps - s,418,132 reps - s,1445,0,589,11:18 - s
631,Alexander Blathras,3725,972,220 reps - s,432,144 reps - s,1145,68 reps - s,820,195 reps - s,356,9:59 - s
632,Tyler Williams,3726,1338,200 reps - s,1664,0,489,129 reps - s,189,235 reps - s,46,7:34 - s
633,Peter Fusaro,3731,961,221 reps - s,1449,78 reps - s,32,19:25 - s,750,197 reps - s,539,11:01 - s
633,Ramon Castillo,3731,420,17:43 - s,1159,103 reps - s,1002,82 reps - s,437,212 reps - s,713,12:00 - s
635,John Courter,3748,506,18:12 - s,719,126 reps - s,441,131 reps - s,1445,0,637,11:35 - s
636,Jon Findley,3752,1079,215 reps - s,498,141 reps - s,106,203 reps - s,1445,0,624,11:30 - s
637,Kale Klendworth,3755,172,15:49 - s,723,125 reps - s,55,21:22 - s,1445,0,1360,0
638,Bob Naes,3757,400,17:35 - s,649,132 reps - s,982,83 reps - s,709,199 reps - s,1017,14:28 - s
639,Jon Feucht,3758,1184,211 reps - s,566,137 reps - s,516,120 reps - s,804,195 reps - s,688,11:53 - s
640,Eric Hunter,3759,935,223 reps - s,761,124 reps - s,554,117 reps - s,754,197 reps - s,755,12:14 - s
641,Liam Allen,3761,198,16:10 - s,811,121 reps - s,1110,69 reps - s,592,204 reps - s,1050,14:51 - s
641,Earl Shockley,3761,361,17:20 - s,1201,99 reps - s,1532,0,412,213 reps - s,255,9:25 - s
643,Roberto Castro,3763,486,18:05 - s,664,131 reps - s,1000,82 reps - s,809,195 reps - s,804,12:36 - s
644,Tom McCarthy,3777,560,18:27 - s,1664,0,254,155 reps - s,453,211 reps - s,846,12:54 - s
645,Mike Elkind,3787,1882,0,237,170 reps - s,815,96 reps - s,546,206 reps - s,307,9:43 - s
646,Jim Rigas,3795,699,19:07 - s,918,117 reps - s,776,104 reps - s,678,200 reps - s,724,12:04 - s
647,Mike Flisak,3810,1089,215 reps - s,831,120 reps - s,1018,80 reps - s,506,207 reps - s,366,10:03 - s
648,Heskeith Flavien,3815,1056,216 reps - s,1664,0,605,107 reps - s,393,214 reps - s,97,8:10 - s
649,Russ Smith,3818,1001,219 reps - s,604,136 reps - s,595,107 reps - s,1094,180 reps - s,524,10:56 - s
650,Mark Strefner,3820,1193,211 reps - s,727,125 reps - s,707,105 reps - s,306,220 reps - s,887,13:17 - s
651,Nathaniel Greenwood,3829,821,19:40 - s,359,153 reps - s,693,105 reps - s,1015,185 reps - s,941,13:46 - s
652,Roman Bohart,3832,81,14:47 - s,775,123 reps - s,400,133 reps - s,1216,166 reps - s,1360,0
653,Matt Fries,3835,146,15:35 - s,1664,0,131,191 reps - s,1445,0,449,10:31 - s
654,Eric Aune,3836,985,220 reps - s,1430,78 reps - s,155,180 reps - s,535,206 reps - s,731,12:06 - s
654,Steve Fritz,3836,1158,212 reps - s,414,146 reps - s,1219,61 reps - s,653,201 reps - s,392,10:12 - s
656,Eric Sabala,3837,1234,210 reps - s,1446,78 reps - s,190,175 reps - s,518,207 reps - s,449,10:31 - s
657,Donovan Mattson,3838,73,14:38 - s,668,130 reps - s,292,154 reps - s,1445,0,1360,0
658,Tony Kirtley,3845,1223,210 reps - s,1411,79 reps - s,183,178 reps - s,609,203 reps - s,419,10:23 - s
658,Thomas van Uffelen,3845,1351,199 reps - s,610,136 reps - s,490,129 reps - s,808,195 reps - s,586,11:17 - s
660,Nisar Hussain,3849,903,19:59 - s,740,125 reps - s,287,154 reps - s,1264,160 reps - s,655,11:41 - s
661,Daniel Dryer,3854,1046,217 reps - s,848,120 reps - s,367,141 reps - s,1020,185 reps - s,573,11:14 - s
662,Ron Beining,3855,1091,215 reps - s,537,139 reps - s,1214,62 reps - s,376,215 reps - s,637,11:35 - s
663,Vann Jarrell,3857,389,17:31 - s,947,116 reps - s,636,106 reps - s,812,195 reps - s,1073,15:13 - s
664,Jeremy Morris,3858,478,18:03 - s,742,125 reps - s,1276,58 reps - s,519,207 reps - s,843,12:52 - s
665,Dondre Harris,3871,832,19:43 - s,734,125 reps - s,1532,0,354,217 reps - s,419,10:23 - s
666,Mark Jaworski,3872,518,18:16 - s,872,119 reps - s,332,142 reps - s,790,195 reps - s,1360,0
667,Patrick Douglas,3875,728,19:15 - s,683,128 reps - s,1058,71 reps - s,682,200 reps - s,724,12:04 - s
668,Derek Bevill,3877,819,19:39 - s,732,125 reps - s,826,96 reps - s,594,204 reps - s,906,13:26 - s
669,Brandon Sambol,3879,1882,0,378,150 reps - s,569,117 reps - s,664,201 reps - s,386,10:10 - s
670,Shane Woods,3883,353,17:18 - s,1664,0,1532,0,177,237 reps - s,157,8:40 - s
670,Liad Weiss,3883,824,19:41 - s,296,162 reps - s,873,94 reps - s,530,206 reps - s,1360,0
672,Denton Wilson,3886,1035,217 reps - s,698,127 reps - s,997,82 reps - s,717,198 reps - s,439,10:28 - s
673,Michael Stewart,3888,1390,197 reps - s,1319,86 reps - s,299,147 reps - s,283,223 reps - s,597,11:20 - s
674,Josh Christman,3889,445,17:54 - s,613,136 reps - s,961,90 reps - s,998,186 reps - s,872,13:09 - s
675,Tanner Fennewald,3890,638,18:48 - s,697,127 reps - s,811,96 reps - s,727,198 reps - s,1017,14:28 - s
676,Casey Komperda,3892,619,18:44 - s,805,122 reps - s,510,129 reps - s,598,204 reps - s,1360,0
677,Blake Ballhorst,3898,759,19:23 - s,905,117 reps - s,319,142 reps - s,555,205 reps - s,1360,0
678,Paul Krock,3900,448,17:55 - s,704,127 reps - s,942,92 reps - s,867,192 reps - s,939,13:44 - s
679,Sidney Kleindienst,3910,240,16:31 - s,354,154 reps - s,1532,0,424,212 reps - s,1360,0
680,Ryan Siverson,3911,919,224 reps - s,1460,78 reps - s,257,154 reps - s,906,190 reps - s,369,10:04 - s
681,Brady Stock,3915,699,19:07 - s,1325,85 reps - s,237,160 reps - s,1088,181 reps - s,566,11:12 - s
681,Rick Kreczmer,3915,1063,216 reps - s,666,131 reps - s,628,106 reps - s,847,193 reps - s,711,11:59 - s
683,Chris Shafer,3916,389,17:31 - s,1664,0,169,178 reps - s,1445,0,249,9:22 - s
684,David Schoning,3918,1029,218 reps - s,967,115 reps - s,696,105 reps - s,724,198 reps - s,502,10:50 - s
685,Chris Torres,3928,728,19:15 - s,736,125 reps - s,1237,60 reps - s,1001,186 reps - s,226,9:12 - s
686,Andy LaFreniere,3929,1120,213 reps - s,592,136 reps - s,940,92 reps - s,760,197 reps - s,517,10:55 - s
687,Derek Nickell,3932,628,18:46 - s,453,143 reps - s,644,106 reps - s,1445,0,762,12:17 - s
688,Troy Jarrell,3940,918,224 reps - s,903,117 reps - s,1082,70 reps - s,406,213 reps - s,631,11:33 - s
689,Shannon McCoy,3941,361,17:20 - s,562,137 reps - s,1405,48 reps - s,938,189 reps - s,675,11:48 - s
690,Stephen Witty,3942,501,18:10 - s,1339,85 reps - s,548,118 reps - s,664,201 reps - s,890,13:19 - s
691,Brandon Boggs,3948,689,19:03 - s,133,184 reps - s,321,142 reps - s,1445,0,1360,0
691,Robert Hauger,3948,1272,206 reps - s,446,143 reps - s,407,132 reps - s,837,194 reps - s,986,14:10 - s
693,Timothy Flynn,3952,1255,208 reps - s,1086,108 reps - s,466,130 reps - s,639,202 reps - s,506,10:51 - s
694,Dan Somma,3956,748,19:20 - s,1003,113 reps - s,736,104 reps - s,977,187 reps - s,492,10:48 - s
695,Tyler Boggess,3958,903,19:59 - s,468,142 reps - s,968,87 reps - s,1123,178 reps - s,496,10:49 - s
696,Jj Schupp,3959,766,19:25 - s,263,167 reps - s,125,191 reps - s,1445,0,1360,0
697,Tim Allgire,3963,1176,211 reps - s,1077,108 reps - s,285,154 reps - s,1006,186 reps - s,419,10:23 - s
698,Jeremy Winberry,3970,536,18:22 - s,662,131 reps - s,1165,67 reps - s,247,227 reps - s,1360,0
699,Dakota Evans,3987,400,17:35 - s,1425,79 reps - s,293,154 reps - s,509,207 reps - s,1360,0
700,Johnny Clarey,3988,624,18:45 - s,499,141 reps - s,1032,80 reps - s,1445,0,388,10:11 - s
701,Shane McCallister,3989,571,18:31 - s,92,196 reps - s,1484,43 reps - s,1445,0,397,10:13 - s
702,Jeremy Moss,3992,1366,198 reps - s,520,139 reps - s,625,106 reps - s,558,205 reps - s,923,13:35 - s
