Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
243,Christian Bretz,1504,87,16:46 - s,254,131 reps - s,554,43 reps - s,378,181 reps - s,231,11:54 - s
243,Danny White,1504,385,216 reps - s,409,110 reps - s,354,70 reps - s,171,206 reps - s,185,11:05 - s
245,Daniel Petersen,1507,17,14:25 - s,189,140 reps - s,205,104 reps - s,576,0,520,0
246,Paul Qualls,1510,347,220 reps - s,502,89 reps - s,101,141 reps - s,335,186 reps - s,225,11:45 - s
246,Carlos Botas,1510,369,217 reps - s,229,136 reps - s,185,106 reps - s,207,202 reps - s,520,0
248,Blake Beck,1515,45,15:44 - s,275,127 reps - s,575,0,100,220 reps - s,520,0
249,Mark Emerson,1522,328,224 reps - s,359,116 reps - s,340,71 reps - s,316,188 reps - s,179,11:00 - s
250,Alex Sigrist,1523,286,19:41 - s,445,106 reps - s,421,60 reps - s,183,205 reps - s,188,11:06 - s
251,Jeffrey Spaulding,1525,462,209 reps - s,377,114 reps - s,216,104 reps - s,397,178 reps - s,73,9:22 - s
252,Steve Cracknell,1537,455,210 reps - s,168,141 reps - s,267,94 reps - s,352,184 reps - s,295,12:55 - s
253,Graham King,1542,129,17:30 - s,130,147 reps - s,342,71 reps - s,576,0,365,14:35 - s
253,Divey Saini,1542,370,217 reps - s,389,112 reps - s,291,92 reps - s,187,204 reps - s,305,13:01 - s
255,Jason Trotta,1544,500,198 reps - s,582,78 reps - s,53,166 reps - s,260,195 reps - s,149,10:36 - s
255,Dan Kelley,1544,135,17:33 - s,278,126 reps - s,446,57 reps - s,355,184 reps - s,330,13:47 - s
255,Oraldo Martinez,1544,287,19:42 - s,653,0,182,106 reps - s,152,208 reps - s,270,12:27 - s
258,Saul Guerrero,1545,207,18:38 - s,398,112 reps - s,231,96 reps - s,363,183 reps - s,346,14:13 - s
259,Sze-lung Tsai,1550,230,18:59 - s,228,136 reps - s,350,70 reps - s,576,0,166,10:54 - s
260,Will Rucker,1552,194,18:32 - s,217,136 reps - s,422,60 reps - s,289,191 reps - s,430,16:40 - s
261,Izayah Nitchmann,1555,358,218 reps - s,246,133 reps - s,407,61 reps - s,399,178 reps - s,145,10:28 - s
262,Dayne Ahuna,1564,222,18:51 - s,653,0,575,0,57,231 reps - s,57,9:08 - s
263,Dan Mechling,1567,762,0,129,147 reps - s,84,143 reps - s,72,225 reps - s,520,0
264,Waleed Shinwari,1570,577,182 reps - s,271,128 reps - s,280,93 reps - s,222,200 reps - s,220,11:40 - s
265,Rhett Miller,1571,762,0,100,162 reps - s,271,93 reps - s,233,199 reps - s,205,11:21 - s
266,Mark Carpenter,1572,316,19:56 - s,1,282 reps - s,575,0,427,172 reps - s,253,12:11 - s
267,Matthew Altamirano,1574,312,19:55 - s,423,108 reps - s,389,67 reps - s,212,201 reps - s,238,12:01 - s
268,Philip Stepanek,1588,33,15:14 - s,211,137 reps - s,575,0,249,197 reps - s,520,0
268,David Lambert,1588,416,213 reps - s,160,142 reps - s,304,84 reps - s,188,204 reps - s,520,0
270,Markus Punsalan,1597,258,19:21 - s,254,131 reps - s,334,71 reps - s,231,199 reps - s,520,0
271,Chip Yamaguchi,1599,499,198 reps - s,319,121 reps - s,149,119 reps - s,328,187 reps - s,304,13:00 - s
272,Dan Date,1603,280,19:37 - s,318,121 reps - s,467,56 reps - s,357,184 reps - s,181,11:02 - s
273,Jeff Norris,1604,310,19:53 - s,299,123 reps - s,384,68 reps - s,91,220 reps - s,520,0
274,Michael Kaminsky,1611,44,15:41 - s,653,0,575,0,160,208 reps - s,179,11:00 - s
275,Lance Ace Roxas,1614,361,218 reps - s,91,165 reps - s,448,57 reps - s,274,193 reps - s,440,17:04 - s
276,Zack LaFerriere,1617,343,220 reps - s,206,138 reps - s,430,59 reps - s,118,215 reps - s,520,0
277,Luke Nave,1622,238,19:09 - s,276,127 reps - s,208,104 reps - s,576,0,324,13:26 - s
278,Jeremy Thornton,1623,514,195 reps - s,237,136 reps - s,86,143 reps - s,266,195 reps - s,520,0
279,Thomas Novak,1624,261,19:22 - s,567,79 reps - s,346,70 reps - s,261,195 reps - s,189,11:08 - s
280,Christopher O'Hara,1626,762,0,108,159 reps - s,575,0,78,223 reps - s,103,9:49 - s
280,Sri Ram Bathina,1626,666,162 reps - s,262,129 reps - s,93,142 reps - s,401,178 reps - s,204,11:20 - s
282,Keoni Perkins,1628,373,217 reps - s,443,106 reps - s,253,95 reps - s,281,192 reps - s,278,12:40 - s
283,Edward Li,1640,503,197 reps - s,382,113 reps - s,320,81 reps - s,238,198 reps - s,197,11:14 - s
284,Bj Bunton,1641,224,18:52 - s,578,78 reps - s,410,61 reps - s,211,201 reps - s,218,11:38 - s
285,Rob Schmidt,1645,495,198 reps - s,297,123 reps - s,278,93 reps - s,293,191 reps - s,282,12:43 - s
286,Eugene Hanes,1651,365,218 reps - s,579,78 reps - s,163,117 reps - s,126,212 reps - s,418,16:19 - s
287,Bradley Wasserman,1653,762,0,285,125 reps - s,57,166 reps - s,254,196 reps - s,295,12:55 - s
288,Mark Lustenberger,1657,234,19:04 - s,170,141 reps - s,575,0,576,0,102,9:48 - s
289,Danny Galindo,1665,354,219 reps - s,402,111 reps - s,338,71 reps - s,195,203 reps - s,376,14:50 - s
290,Aaron Phillips,1666,173,18:13 - s,216,136 reps - s,575,0,182,205 reps - s,520,0
291,Varun Vruddhula,1674,42,15:39 - s,453,104 reps - s,448,57 reps - s,413,175 reps - s,318,13:17 - s
291,Joaquin Feliciano,1674,431,212 reps - s,421,108 reps - s,161,117 reps - s,360,183 reps - s,301,12:57 - s
293,Jay Jamison,1676,282,19:39 - s,504,89 reps - s,575,0,29,245 reps - s,286,12:46 - s
294,Peter Hartman,1679,441,211 reps - s,168,141 reps - s,500,48 reps - s,305,190 reps - s,265,12:23 - s
295,Terry Geiger,1686,525,192 reps - s,618,78 reps - s,85,143 reps - s,304,190 reps - s,154,10:41 - s
295,Jervin Bisquera,1686,386,216 reps - s,266,128 reps - s,172,106 reps - s,342,185 reps - s,520,0
297,Sam Vora,1689,435,211 reps - s,230,136 reps - s,286,92 reps - s,576,0,162,10:51 - s
298,Mason Stewart,1690,165,18:05 - s,583,78 reps - s,480,55 reps - s,301,190 reps - s,161,10:47 - s
299,Garrett Bily,1694,468,207 reps - s,303,123 reps - s,194,105 reps - s,295,191 reps - s,434,16:54 - s
300,Nathan Binkert,1700,138,17:40 - s,362,116 reps - s,104,141 reps - s,576,0,520,0
300,Rey Evangelista,1700,235,19:06 - s,219,136 reps - s,363,69 reps - s,576,0,307,13:06 - s
302,Jason Gomes,1703,485,201 reps - s,112,159 reps - s,10,20:23 - s,576,0,520,0
303,Nicholas Scarabosio,1708,149,17:52 - s,314,121 reps - s,575,0,576,0,94,9:41 - s
303,Greg Bouwens,1708,151,17:53 - s,536,84 reps - s,531,45 reps - s,246,197 reps - s,244,12:04 - s
305,Dietrich Featherston,1711,762,0,150,143 reps - s,262,94 reps - s,213,201 reps - s,324,13:26 - s
306,Brandon Hines,1719,425,212 reps - s,261,129 reps - s,575,0,228,199 reps - s,230,11:53 - s
307,Christian Nelsen,1721,246,19:14 - s,181,141 reps - s,575,0,576,0,143,10:26 - s
308,Lawrence Diener,1723,330,223 reps - s,301,123 reps - s,355,70 reps - s,394,179 reps - s,343,14:11 - s
309,Cullen Faeth,1724,267,19:25 - s,653,0,225,98 reps - s,59,230 reps - s,520,0
310,Chris Labozzetta,1728,486,201 reps - s,513,88 reps - s,109,138 reps - s,284,192 reps - s,336,14:00 - s
311,Giovanni Galarza,1729,87,16:46 - s,569,79 reps - s,280,93 reps - s,309,190 reps - s,484,19:58 - s
312,Clint Young,1733,517,194 reps - s,448,105 reps - s,183,106 reps - s,224,200 reps - s,361,14:29 - s
313,Christian Fox,1738,376,217 reps - s,227,136 reps - s,436,58 reps - s,379,181 reps - s,320,13:20 - s
314,Paul Lohse,1743,99,17:06 - s,653,0,575,0,196,203 reps - s,220,11:40 - s
314,Raymond Lee,1743,193,18:30 - s,230,136 reps - s,575,0,225,200 reps - s,520,0
316,Dyron Mack,1747,449,210 reps - s,439,107 reps - s,125,131 reps - s,399,178 reps - s,335,13:59 - s
317,Zvonimir Bandic,1750,402,214 reps - s,270,128 reps - s,356,70 reps - s,389,180 reps - s,333,13:49 - s
318,Pete Troiani,1752,224,18:52 - s,205,138 reps - s,422,60 reps - s,439,169 reps - s,462,18:33 - s
319,Tracy Sannebeck,1754,346,220 reps - s,493,91 reps - s,351,70 reps - s,317,188 reps - s,247,12:05 - s
320,Rob Kricena,1755,200,18:34 - s,328,120 reps - s,332,71 reps - s,375,181 reps - s,520,0
321,Ross Hangebrauck,1759,407,214 reps - s,495,91 reps - s,460,56 reps - s,147,209 reps - s,250,12:08 - s
322,Voldemar Maisov,1768,403,214 reps - s,306,122 reps - s,417,60 reps - s,199,202 reps - s,443,17:08 - s
323,Jason Nguyen,1771,109,17:13 - s,309,122 reps - s,559,43 reps - s,347,185 reps - s,447,17:45 - s
324,Tim Piastrelli,1775,32,15:10 - s,104,162 reps - s,543,43 reps - s,576,0,520,0
325,Josh Welch,1779,240,19:10 - s,200,138 reps - s,243,95 reps - s,576,0,520,0
326,Phillip Rafael,1780,471,206 reps - s,265,128 reps - s,321,81 reps - s,203,202 reps - s,520,0
327,Kevin Delaney,1785,514,195 reps - s,154,143 reps - s,573,6 reps - s,277,193 reps - s,267,12:24 - s
328,Thomas Ritter,1786,410,214 reps - s,376,114 reps - s,368,69 reps - s,369,182 reps - s,263,12:22 - s
329,Kyle Hendricks,1787,258,19:21 - s,395,112 reps - s,369,69 reps - s,433,170 reps - s,332,13:48 - s
330,Sergio Alejo,1800,96,16:59 - s,33,196 reps - s,575,0,576,0,520,0
331,Luke Mundy,1804,570,183 reps - s,522,87 reps - s,233,96 reps - s,216,201 reps - s,263,12:22 - s
332,Phillip Chagoya,1808,304,19:49 - s,237,136 reps - s,564,36 reps - s,286,192 reps - s,417,16:16 - s
333,Indra Singh,1811,102,17:09 - s,532,85 reps - s,575,0,576,0,26,8:05 - s
333,Shane Gallaher,1811,334,222 reps - s,190,140 reps - s,533,44 reps - s,370,182 reps - s,384,15:00 - s
335,Jose Echevarria,1812,412,213 reps - s,375,114 reps - s,302,85 reps - s,541,133 reps - s,182,11:03 - s
336,Joshua Acosta,1813,20,14:38 - s,653,0,44,178 reps - s,576,0,520,0
337,Eric Sanchez,1817,306,19:50 - s,450,105 reps - s,323,80 reps - s,353,184 reps - s,385,15:01 - s
338,Dave Yale,1818,392,215 reps - s,456,104 reps - s,117,133 reps - s,458,164 reps - s,395,15:19 - s
339,Sean Moran,1822,291,19:43 - s,312,122 reps - s,439,58 reps - s,499,155 reps - s,281,12:41 - s
340,Joseph Alvarico,1823,526,191 reps - s,358,116 reps - s,311,83 reps - s,374,181 reps - s,254,12:12 - s
341,Ram Poornachandran,1827,497,198 reps - s,372,114 reps - s,200,104 reps - s,421,174 reps - s,337,14:02 - s
342,Matt Pizzimenti,1830,183,18:20 - s,653,0,273,93 reps - s,201,202 reps - s,520,0
343,Anthony McLennan,1831,152,17:56 - s,8,212 reps - s,575,0,576,0,520,0
344,Gabe Anderson,1835,451,210 reps - s,377,114 reps - s,165,108 reps - s,322,188 reps - s,520,0
345,Mark Anderson,1839,410,214 reps - s,576,78 reps - s,255,95 reps - s,340,185 reps - s,258,12:18 - s
346,Jacob Arroyo,1842,762,0,260,129 reps - s,140,129 reps - s,160,208 reps - s,520,0
347,Sunil Koduru,1846,504,197 reps - s,241,135 reps - s,283,92 reps - s,298,190 reps - s,520,0
348,Jacob Benz,1849,384,216 reps - s,322,121 reps - s,47,167 reps - s,576,0,520,0
349,Matthew Riutta,1850,174,18:14 - s,455,104 reps - s,398,67 reps - s,411,176 reps - s,412,16:06 - s
350,Billy Miller,1851,465,208 reps - s,292,124 reps - s,335,71 reps - s,383,181 reps - s,376,14:50 - s
351,Jan Goericke,1857,246,19:14 - s,653,0,575,0,251,197 reps - s,132,10:17 - s
351,Albert Salinas,1857,329,224 reps - s,618,78 reps - s,246,95 reps - s,144,210 reps - s,520,0
353,Chad Artery,1868,506,197 reps - s,600,78 reps - s,187,106 reps - s,323,187 reps - s,252,12:10 - s
354,Jon Johnson,1869,430,212 reps - s,316,121 reps - s,575,0,258,196 reps - s,290,12:49 - s
355,Alex Kantchelian,1872,432,212 reps - s,62,173 reps - s,282,93 reps - s,576,0,520,0
356,Todd Schaffer,1873,319,19:59 - s,361,116 reps - s,314,82 reps - s,428,172 reps - s,451,17:47 - s
357,William Eggert,1881,390,215 reps - s,653,0,575,0,119,214 reps - s,144,10:27 - s
358,Wiputra Hartono,1883,312,19:55 - s,653,0,297,92 reps - s,424,173 reps - s,197,11:14 - s
359,Adrian Fuentes,1884,256,19:20 - s,258,130 reps - s,560,43 reps - s,511,150 reps - s,299,12:56 - s
360,Jack Hunter,1885,172,18:12 - s,653,0,221,101 reps - s,319,188 reps - s,520,0
361,Dogukan Er,1886,404,214 reps - s,282,125 reps - s,316,82 reps - s,576,0,308,13:08 - s
362,Jorge Rodriguez,1891,77,16:32 - s,164,141 reps - s,575,0,555,120 reps - s,520,0
363,Kristian Diaz,1894,442,211 reps - s,401,112 reps - s,237,96 reps - s,365,183 reps - s,449,17:46 - s
364,Sapan More,1901,350,220 reps - s,367,115 reps - s,575,0,327,187 reps - s,282,12:43 - s
365,Taylor Sublett,1902,762,0,247,133 reps - s,575,0,173,206 reps - s,145,10:28 - s
365,Alexandre Bazinet,1902,258,19:21 - s,343,118 reps - s,575,0,318,188 reps - s,408,15:58 - s
367,Matt Town,1906,291,19:43 - s,292,124 reps - s,227,98 reps - s,576,0,520,0
368,Lawrence Battad,1908,345,220 reps - s,317,121 reps - s,150,118 reps - s,576,0,520,0
368,Alex Osborne,1908,201,18:35 - s,618,78 reps - s,428,59 reps - s,286,192 reps - s,375,14:49 - s
370,Naveen Ravikumar,1910,362,218 reps - s,465,102 reps - s,317,82 reps - s,493,155 reps - s,273,12:36 - s
371,Gavin Gilo,1912,84,16:39 - s,157,142 reps - s,575,0,576,0,520,0
371,David Williams,1912,393,215 reps - s,406,110 reps - s,367,69 reps - s,332,186 reps - s,414,16:11 - s
373,Chris Gorges,1914,527,191 reps - s,344,118 reps - s,416,60 reps - s,282,192 reps - s,345,14:12 - s
374,Christopher Keach,1916,263,19:23 - s,341,118 reps - s,377,68 reps - s,415,175 reps - s,520,0
375,Peter Murphy,1917,408,214 reps - s,404,111 reps - s,444,58 reps - s,341,185 reps - s,320,13:20 - s
376,Benny Trach,1918,639,169 reps - s,296,123 reps - s,309,83 reps - s,434,170 reps - s,240,12:02 - s
377,John Lindsey,1919,547,188 reps - s,327,120 reps - s,174,106 reps - s,576,0,295,12:55 - s
378,Ted Logan,1921,478,205 reps - s,554,82 reps - s,324,80 reps - s,410,176 reps - s,155,10:42 - s
379,Deven Arora,1924,169,18:10 - s,84,167 reps - s,575,0,576,0,520,0
380,Oscar Rodriguez,1929,380,216 reps - s,305,122 reps - s,401,66 reps - s,509,150 reps - s,334,13:53 - s
381,Joe Tapia,1933,55,15:55 - s,247,133 reps - s,562,41 reps - s,559,115 reps - s,510,25:18 - s
382,Shaun Bray,1935,470,206 reps - s,653,0,164,108 reps - s,457,164 reps - s,191,11:09 - s
383,Luis Quinonez,1936,438,211 reps - s,653,0,575,0,221,201 reps - s,49,8:47 - s
384,Michael Ball,1937,291,19:43 - s,175,141 reps - s,432,59 reps - s,519,143 reps - s,520,0
385,Jason Bernardeau,1939,60,16:07 - s,208,137 reps - s,575,0,576,0,520,0
385,Isaac Duran,1939,210,18:41 - s,360,116 reps - s,376,68 reps - s,473,160 reps - s,520,0
387,Johannes Escudero,1940,609,176 reps - s,568,79 reps - s,122,131 reps - s,291,191 reps - s,350,14:17 - s
387,Michael Barnett,1940,731,145 reps - s,377,114 reps - s,353,70 reps - s,180,205 reps - s,299,12:56 - s
389,Rob Aragon,1947,420,213 reps - s,653,0,575,0,235,198 reps - s,64,9:15 - s
390,Miike Ramos,1948,423,213 reps - s,340,119 reps - s,427,59 reps - s,496,155 reps - s,262,12:21 - s
391,Herb Daniels,1949,558,186 reps - s,277,127 reps - s,438,58 reps - s,333,186 reps - s,343,14:11 - s
392,Stephen Schuyler,1953,95,16:57 - s,187,140 reps - s,575,0,576,0,520,0
393,Donald Stipp,1957,374,217 reps - s,524,87 reps - s,275,93 reps - s,310,189 reps - s,474,19:29 - s
394,Leon Stepan,1959,395,215 reps - s,653,0,258,94 reps - s,133,210 reps - s,520,0
395,Doug Foley,1965,561,185 reps - s,574,78 reps - s,138,129 reps - s,445,168 reps - s,247,12:05 - s
396,Danny Kirk,1977,287,19:42 - s,417,109 reps - s,454,57 reps - s,324,187 reps - s,495,21:19 - s
397,Buddy Brewer,1979,659,164 reps - s,368,115 reps - s,212,104 reps - s,481,159 reps - s,259,12:19 - s
398,David Silva,1992,533,190 reps - s,653,0,144,120 reps - s,348,185 reps - s,314,13:15 - s
399,Tadahiro Kaburaki,1994,476,205 reps - s,221,136 reps - s,201,104 reps - s,576,0,520,0
399,John Torrez,1994,352,220 reps - s,551,82 reps - s,508,47 reps - s,269,194 reps - s,314,13:15 - s
401,Joe Dragonetti,1998,529,191 reps - s,408,110 reps - s,220,102 reps - s,442,168 reps - s,399,15:34 - s
402,Javier Aguirre,2004,264,19:24 - s,466,102 reps - s,387,68 reps - s,576,0,311,13:11 - s
403,Rich Brewer,2008,295,19:45 - s,42,180 reps - s,575,0,576,0,520,0
404,Scott Griemsmann,2009,176,18:15 - s,162,142 reps - s,575,0,576,0,520,0
405,Anoop Singh,2010,575,182 reps - s,278,126 reps - s,364,69 reps - s,452,165 reps - s,341,14:05 - s
406,Manuel Brionez,2012,375,217 reps - s,517,88 reps - s,499,48 reps - s,271,194 reps - s,350,14:17 - s
407,Alex Aceves,2014,174,18:14 - s,653,0,575,0,576,0,36,8:25 - s
408,Jeff Shinoda,2016,604,178 reps - s,594,78 reps - s,575,0,128,212 reps - s,115,9:58 - s
409,Alex Blas,2019,194,18:32 - s,653,0,76,154 reps - s,576,0,520,0
410,Sridhar Gangavarapu,2031,576,182 reps - s,252,131 reps - s,230,96 reps - s,453,165 reps - s,520,0
411,Blake Hanson,2032,284,19:40 - s,77,170 reps - s,575,0,576,0,520,0
412,Scott Holcomb,2039,429,212 reps - s,608,78 reps - s,232,96 reps - s,414,175 reps - s,356,14:24 - s
413,Ab Bandyopadhyay,2040,762,0,363,116 reps - s,478,55 reps - s,337,186 reps - s,100,9:45 - s
414,Craig Shaner,2041,583,181 reps - s,487,93 reps - s,295,92 reps - s,242,198 reps - s,434,16:54 - s
415,Logan Stibbe,2048,169,18:10 - s,653,0,575,0,131,211 reps - s,520,0
416,Mike Henderson,2050,439,211 reps - s,464,102 reps - s,514,46 reps - s,325,187 reps - s,308,13:08 - s
417,Ed Duggan,2054,612,176 reps - s,420,108 reps - s,276,93 reps - s,376,181 reps - s,370,14:43 - s
418,Patch Perez,2055,241,19:11 - s,323,121 reps - s,395,67 reps - s,576,0,520,0
419,Robert Clark,2058,281,19:38 - s,106,161 reps - s,575,0,576,0,520,0
420,Angel Martinez,2063,685,157 reps - s,575,78 reps - s,129,131 reps - s,315,188 reps - s,359,14:27 - s
421,Bo Brett,2070,440,211 reps - s,326,120 reps - s,379,68 reps - s,405,176 reps - s,520,0
422,Jeremy Sucharski,2078,319,19:59 - s,474,100 reps - s,575,0,190,203 reps - s,520,0
423,William Logan,2081,309,19:52 - s,101,162 reps - s,575,0,576,0,520,0
424,Ryan Woodward,2085,762,0,653,0,277,93 reps - s,92,220 reps - s,301,12:57 - s
425,Rafael Vargas,2087,480,204 reps - s,411,109 reps - s,556,43 reps - s,243,198 reps - s,397,15:25 - s
426,John Mack,2097,678,160 reps - s,407,110 reps - s,315,82 reps - s,273,193 reps - s,424,16:26 - s
426,Robert Islas,2097,278,19:36 - s,351,117 reps - s,372,69 reps - s,576,0,520,0
428,Rocco Foronda,2103,638,169 reps - s,653,0,360,70 reps - s,382,181 reps - s,70,9:18 - s
429,Austin Peterson,2104,372,217 reps - s,562,80 reps - s,509,46 reps - s,292,191 reps - s,369,14:42 - s
430,Phillip Bejarano,2106,758,10 reps - s,529,86 reps - s,293,92 reps - s,330,186 reps - s,196,11:12 - s
431,Jared Dickinson,2107,209,18:40 - s,392,112 reps - s,575,0,576,0,355,14:23 - s
432,Jose Rodrigues,2108,542,189 reps - s,384,113 reps - s,435,58 reps - s,367,183 reps - s,380,14:54 - s
433,Sean O'Connor,2111,304,19:49 - s,484,93 reps - s,462,56 reps - s,490,156 reps - s,371,14:45 - s
434,Bill Park,2116,762,0,653,0,209,104 reps - s,361,183 reps - s,131,10:16 - s
434,Nicholaus Norvell,2116,302,19:48 - s,143,146 reps - s,575,0,576,0,520,0
436,David Holbert,2120,566,184 reps - s,109,159 reps - s,575,0,350,185 reps - s,520,0
436,Thomas Teixeira,2120,605,177 reps - s,374,114 reps - s,552,43 reps - s,288,191 reps - s,301,12:57 - s
438,Arnold Policarpio,2124,364,218 reps - s,485,93 reps - s,474,55 reps - s,437,169 reps - s,364,14:33 - s
439,Justin Floreza,2127,481,204 reps - s,490,92 reps - s,463,56 reps - s,484,158 reps - s,209,11:30 - s
439,Richard Bennett,2127,509,196 reps - s,540,84 reps - s,312,83 reps - s,412,176 reps - s,354,14:20 - s
441,Nic Dabney,2128,487,200 reps - s,283,125 reps - s,575,0,576,0,207,11:23 - s
442,James Penney,2129,627,172 reps - s,588,78 reps - s,254,95 reps - s,140,210 reps - s,520,0
443,Chris Cefalu,2134,762,0,92,165 reps - s,575,0,185,204 reps - s,520,0
443,Robert Hoult,2134,562,185 reps - s,425,108 reps - s,327,72 reps - s,364,183 reps - s,456,17:58 - s
445,Eric Jarvis,2135,762,0,653,0,175,106 reps - s,307,190 reps - s,238,12:01 - s
446,Jeremy Altman,2137,653,166 reps - s,363,116 reps - s,25,203 reps - s,576,0,520,0
447,Alex Heredia,2141,542,189 reps - s,267,128 reps - s,236,96 reps - s,576,0,520,0
448,Shaharyar Shaikh,2142,184,18:24 - s,561,80 reps - s,575,0,302,190 reps - s,520,0
449,Troy Broddrick,2145,472,206 reps - s,433,107 reps - s,414,60 reps - s,306,190 reps - s,520,0
450,Alex Neicu,2150,463,208 reps - s,577,78 reps - s,442,58 reps - s,308,190 reps - s,360,14:28 - s
451,Brett Jack,2152,414,213 reps - s,511,88 reps - s,450,57 reps - s,354,184 reps - s,423,16:23 - s
452,Jerome Cleland,2154,532,190 reps - s,366,115 reps - s,160,117 reps - s,576,0,520,0
453,Loren Torresola,2160,378,217 reps - s,604,78 reps - s,357,70 reps - s,497,155 reps - s,324,13:26 - s
454,Farrukh Zaman,2161,553,187 reps - s,302,123 reps - s,210,104 reps - s,576,0,520,0
454,Horacio Rojas,2161,484,202 reps - s,512,88 reps - s,303,84 reps - s,543,131 reps - s,319,13:18 - s
456,Timothy Ulen,2169,585,181 reps - s,381,113 reps - s,352,70 reps - s,438,169 reps - s,413,16:08 - s
457,Jason Clark,2180,567,184 reps - s,533,85 reps - s,132,130 reps - s,576,0,372,14:48 - s
457,Leo Maxwell,2180,651,166 reps - s,470,102 reps - s,179,106 reps - s,491,156 reps - s,389,15:11 - s
457,Fernando Nava,2180,252,19:18 - s,394,112 reps - s,575,0,521,142 reps - s,438,16:59 - s
457,Vinay Kotak,2180,632,170 reps - s,272,128 reps - s,380,68 reps - s,485,158 reps - s,411,16:00 - s
461,Robert Keene,2187,367,217 reps - s,149,144 reps - s,575,0,576,0,520,0
462,Simon Ineichen,2190,287,19:42 - s,466,102 reps - s,546,43 reps - s,466,162 reps - s,425,16:28 - s
463,Dylan Hanson,2191,251,19:15 - s,507,89 reps - s,575,0,338,186 reps - s,520,0
464,Santiago Barbosa,2193,465,208 reps - s,618,78 reps - s,434,59 reps - s,245,198 reps - s,431,16:45 - s
465,Ruben Espinoza,2196,700,153 reps - s,393,112 reps - s,565,36 reps - s,264,195 reps - s,274,12:38 - s
466,Ray Pulmano,2197,467,207 reps - s,98,163 reps - s,536,44 reps - s,576,0,520,0
466,Joshua Fountain,2197,395,215 reps - s,131,146 reps - s,575,0,576,0,520,0
468,Gabriel Novak,2198,667,162 reps - s,151,143 reps - s,396,67 reps - s,464,162 reps - s,520,0
469,Noah Hasek,2201,349,220 reps - s,653,0,337,71 reps - s,377,181 reps - s,485,20:02 - s
470,Tim Sommer,2202,762,0,161,142 reps - s,183,106 reps - s,576,0,520,0
470,Stephen Salinger,2202,323,20:00 - s,653,0,575,0,359,184 reps - s,292,12:53 - s
472,Che Salinas,2203,568,184 reps - s,653,0,75,154 reps - s,387,180 reps - s,520,0
473,Alex Chavez,2221,187,18:25 - s,363,116 reps - s,575,0,576,0,520,0
474,Isaiah Brainerd,2230,79,16:35 - s,653,0,575,0,403,177 reps - s,520,0
475,David Carroll,2234,628,172 reps - s,430,107 reps - s,575,0,81,222 reps - s,520,0
476,Cole Robustelli,2236,282,19:39 - s,653,0,408,61 reps - s,373,182 reps - s,520,0
477,Hyung Yoo,2238,762,0,342,118 reps - s,418,60 reps - s,465,162 reps - s,251,12:09 - s
477,Scott Ai,2238,332,223 reps - s,653,0,513,46 reps - s,346,185 reps - s,394,15:18 - s
479,Wil Galinato,2242,602,178 reps - s,521,87 reps - s,441,58 reps - s,475,160 reps - s,203,11:18 - s
479,Phil Sturgeon,2242,469,207 reps - s,466,102 reps - s,567,32 reps - s,417,175 reps - s,323,13:23 - s
481,Cristian Cruz,2244,218,18:48 - s,355,117 reps - s,575,0,576,0,520,0
482,Jeff Calado,2250,762,0,489,92 reps - s,575,0,268,194 reps - s,156,10:43 - s
483,Brian Rogers,2253,235,19:06 - s,347,118 reps - s,575,0,576,0,520,0
484,Michael Chung,2260,368,217 reps - s,531,85 reps - s,550,43 reps - s,392,179 reps - s,419,16:21 - s
485,Taylor Crabbe,2262,598,179 reps - s,572,79 reps - s,166,107 reps - s,576,0,350,14:17 - s
486,Luke Middendorf,2265,477,205 reps - s,499,90 reps - s,343,71 reps - s,426,173 reps - s,520,0
487,Daniel Arechiga,2267,703,153 reps - s,496,91 reps - s,106,140 reps - s,576,0,386,15:07 - s
488,Andrew de Sena,2268,548,188 reps - s,384,113 reps - s,382,68 reps - s,518,143 reps - s,436,16:56 - s
489,William Winstel,2272,233,19:02 - s,653,0,290,92 reps - s,576,0,520,0
490,Ayush Garg,2273,522,192 reps - s,653,0,347,70 reps - s,393,179 reps - s,358,14:26 - s
491,Manuel Garcia-Toca,2274,354,219 reps - s,249,132 reps - s,575,0,576,0,520,0
491,Shomik Chakravarty,2274,391,215 reps - s,653,0,384,68 reps - s,326,187 reps - s,520,0
493,Grey Truex,2276,762,0,399,112 reps - s,575,0,371,182 reps - s,169,10:55 - s
494,Akshay Zol,2278,348,220 reps - s,528,86 reps - s,575,0,422,174 reps - s,405,15:48 - s
494,Dane DeWitt,2278,394,215 reps - s,373,114 reps - s,415,60 reps - s,576,0,520,0
496,David Cardillo,2280,699,153 reps - s,594,78 reps - s,479,55 reps - s,234,198 reps - s,274,12:38 - s
497,Achal Shah,2288,664,163 reps - s,324,121 reps - s,471,56 reps - s,436,170 reps - s,393,15:17 - s
498,Neil Valenzuela,2295,591,180 reps - s,429,107 reps - s,266,94 reps - s,576,0,433,16:52 - s
499,Tristen John Bagain,2297,518,193 reps - s,391,112 reps - s,412,60 reps - s,456,164 reps - s,520,0
500,Dave Waters,2300,762,0,335,119 reps - s,575,0,431,171 reps - s,197,11:14 - s
501,Carlos Roscoe,2302,479,204 reps - s,422,108 reps - s,373,69 reps - s,508,151 reps - s,520,0
