Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
226,Sahil Parmar,1558,67,14:40 - s,188,163 reps - s,391,92 reps - s,417,183 reps - s,495,14:22 - s
226,Lee Hyunsoo,1558,324,18:13 - s,306,137 reps - s,211,118 reps - s,410,184 reps - s,307,11:19 - s
228,Maxel Gee Aparri,1564,201,16:44 - s,869,0,126,143 reps - s,149,223 reps - s,219,10:05 - s
229,SungPil Jeong,1565,424,19:13 - s,763,78 reps - s,57,179 reps - s,142,225 reps - s,179,9:32 - s
230,Mar Corazo,1569,447,19:21 - s,380,125 reps - s,192,129 reps - s,271,202 reps - s,279,10:59 - s
230,Seok Jun Son,1569,284,17:51 - s,389,124 reps - s,454,80 reps - s,194,215 reps - s,248,10:26 - s
232,Azril asmawi Nasaruddin,1571,493,19:40 - s,435,120 reps - s,150,141 reps - s,195,214 reps - s,298,11:11 - s
232,Patrick Jolliffe,1571,307,18:02 - s,270,141 reps - s,431,82 reps - s,226,210 reps - s,337,11:43 - s
234,Hyung Joon Lim,1577,544,19:58 - s,246,144 reps - s,313,104 reps - s,162,220 reps - s,312,11:25 - s
235,Ilya Girnik,1580,388,18:54 - s,326,136 reps - s,404,84 reps - s,184,216 reps - s,278,10:58 - s
236,Angelo Nio Santos,1586,304,18:01 - s,218,156 reps - s,796,0,151,222 reps - s,117,8:44 - s
237,Sebastian Cursley,1587,672,211 reps - s,322,136 reps - s,248,108 reps - s,163,220 reps - s,182,9:37 - s
238,Sungjun Jang,1593,22,13:17 - s,484,116 reps - s,214,118 reps - s,806,0,67,7:52 - s
239,Aaron Job Ong,1604,723,203 reps - s,396,124 reps - s,78,167 reps - s,218,211 reps - s,189,9:40 - s
240,Junyeop Kim,1606,53,14:20 - s,109,175 reps - s,401,84 reps - s,306,198 reps - s,737,0
241,Nikko Ross Pulutan,1607,386,18:52 - s,691,86 reps - s,136,141 reps - s,131,227 reps - s,263,10:40 - s
242,Park Sangho,1611,161,16:05 - s,255,142 reps - s,281,106 reps - s,806,0,108,8:35 - s
243,Lee Hangyu,1619,156,16:00 - s,869,0,265,106 reps - s,181,217 reps - s,148,9:10 - s
244,Vincent Kee,1626,84,14:59 - s,256,142 reps - s,390,92 reps - s,530,165 reps - s,366,12:05 - s
244,Oleg Khromov,1626,651,213 reps - s,357,128 reps - s,129,142 reps - s,224,210 reps - s,265,10:42 - s
246,Adityendra Singh,1628,293,17:56 - s,399,123 reps - s,353,94 reps - s,173,219 reps - s,410,12:50 - s
247,Steven Suen,1629,256,17:32 - s,300,138 reps - s,725,45 reps - s,238,207 reps - s,110,8:38 - s
248,Luke Chua,1634,426,19:14 - s,55,202 reps - s,114,154 reps - s,302,199 reps - s,737,0
248,Travis Beckwith,1634,535,19:55 - s,362,128 reps - s,280,106 reps - s,254,205 reps - s,203,9:51 - s
250,Konstantin Labyntsev,1639,304,18:01 - s,181,165 reps - s,497,70 reps - s,307,198 reps - s,350,11:53 - s
251,Yongwoo Roh,1640,171,16:16 - s,869,0,165,131 reps - s,280,201 reps - s,155,9:17 - s
252,Choi Hochul,1643,145,15:52 - s,234,148 reps - s,237,117 reps - s,290,200 reps - s,737,0
253,Eric Chiu,1645,286,17:52 - s,447,119 reps - s,256,107 reps - s,424,182 reps - s,232,10:15 - s
254,Nitish Sharma,1655,160,16:03 - s,328,136 reps - s,349,95 reps - s,474,175 reps - s,344,11:47 - s
255,Benny Goh,1660,213,16:59 - s,371,127 reps - s,451,80 reps - s,211,212 reps - s,414,12:54 - s
256,Evgeniy Shain,1662,252,17:29 - s,241,146 reps - s,501,70 reps - s,385,187 reps - s,283,11:04 - s
257,Jaekyung Kim,1674,170,16:15 - s,719,83 reps - s,443,81 reps - s,198,214 reps - s,144,9:04 - s
258,Marc Lores,1677,140,15:50 - s,427,121 reps - s,551,67 reps - s,139,226 reps - s,420,13:00 - s
259,Kang Minguk,1680,143,15:51 - s,458,118 reps - s,499,70 reps - s,527,165 reps - s,53,7:29 - s
260,Gaurav Mampally,1695,110,15:27 - s,156,170 reps - s,686,48 reps - s,299,199 reps - s,444,13:25 - s
261,Anton Gaskell,1716,396,18:58 - s,386,124 reps - s,212,118 reps - s,351,192 reps - s,371,12:10 - s
262,Seung-Min Jeon,1743,213,16:59 - s,308,136 reps - s,83,166 reps - s,402,185 reps - s,737,0
263,Peter Cuthbert,1757,413,19:08 - s,247,144 reps - s,90,166 reps - s,806,0,201,9:48 - s
264,Lee Daehee,1758,265,17:41 - s,179,165 reps - s,796,0,435,180 reps - s,83,8:11 - s
265,Hanya Ding,1760,222,17:04 - s,299,138 reps - s,322,100 reps - s,545,161 reps - s,372,12:11 - s
266,Shinichiro Kaneda,1761,192,16:34 - s,240,146 reps - s,599,59 reps - s,279,201 reps - s,451,13:34 - s
267,Masanori Kondo,1764,333,18:18 - s,100,177 reps - s,272,106 reps - s,322,196 reps - s,737,0
268,Yongil Lee,1765,493,19:40 - s,387,124 reps - s,235,117 reps - s,267,203 reps - s,383,12:21 - s
269,Jiankun Hou,1769,321,18:10 - s,766,78 reps - s,149,141 reps - s,223,210 reps - s,310,11:23 - s
270,Kang Rouk,1775,150,15:55 - s,49,204 reps - s,33,23:27 - s,806,0,737,0
271,Se Jong Kim,1776,239,17:22 - s,294,138 reps - s,185,129 reps - s,806,0,252,10:30 - s
272,John Paul Barasona,1777,438,19:19 - s,205,161 reps - s,66,174 reps - s,331,195 reps - s,737,0
273,Hyeongnam Jang,1779,429,19:15 - s,467,118 reps - s,380,93 reps - s,209,212 reps - s,294,11:09 - s
274,Andrew Bayly,1781,177,16:19 - s,377,125 reps - s,487,70 reps - s,305,198 reps - s,435,13:10 - s
275,Seongil Mun,1782,14,12:43 - s,92,180 reps - s,133,142 reps - s,806,0,737,0
276,Jeremy Rebouh,1786,345,18:25 - s,248,144 reps - s,483,71 reps - s,200,214 reps - s,510,14:36 - s
276,Yu-Jui Tseng,1786,307,18:02 - s,388,124 reps - s,314,104 reps - s,416,183 reps - s,361,12:01 - s
278,Hai Liu,1787,234,17:18 - s,541,112 reps - s,527,69 reps - s,218,211 reps - s,267,10:43 - s
279,Lee Dongwoo,1803,209,16:50 - s,410,123 reps - s,346,95 reps - s,667,137 reps - s,171,9:30 - s
279,Omar Balfaqeeh,1803,282,17:50 - s,664,90 reps - s,265,106 reps - s,324,195 reps - s,268,10:44 - s
281,SungJoo Lee,1807,186,16:26 - s,129,172 reps - s,384,92 reps - s,371,190 reps - s,737,0
282,Derrick Leong,1811,124,15:35 - s,96,179 reps - s,48,191 reps - s,806,0,737,0
283,Sung Hoon Han,1812,340,18:21 - s,124,173 reps - s,641,56 reps - s,278,201 reps - s,429,13:06 - s
284,Hyunjin Kim,1820,480,19:36 - s,267,141 reps - s,378,93 reps - s,393,186 reps - s,302,11:14 - s
285,Hiroyuki Watanabe,1830,261,17:36 - s,295,138 reps - s,362,94 reps - s,578,154 reps - s,334,11:41 - s
286,Maksim Tselishchev,1837,247,17:27 - s,230,152 reps - s,774,43 reps - s,239,207 reps - s,347,11:51 - s
287,Roberto Balane,1838,191,16:32 - s,283,139 reps - s,796,0,256,205 reps - s,312,11:25 - s
288,Nik Syukri Nik Anwar,1841,694,210 reps - s,227,153 reps - s,261,107 reps - s,536,165 reps - s,123,8:50 - s
289,Dabai Xue,1856,381,18:50 - s,282,139 reps - s,323,99 reps - s,330,195 reps - s,540,15:30 - s
290, ,1860,478,19:35 - s,153,170 reps - s,394,92 reps - s,460,178 reps - s,375,12:15 - s
291,Hong Jinpyo,1865,88,15:03 - s,31,211 reps - s,203,119 reps - s,806,0,737,0
292,Alexsandr Kiselnikov,1866,76,14:48 - s,134,172 reps - s,113,154 reps - s,806,0,737,0
293,Moon Myungdeok,1873,569,222 reps - s,569,107 reps - s,77,167 reps - s,363,190 reps - s,295,11:10 - s
294,Ralph De Leon,1876,449,19:22 - s,869,0,56,179 reps - s,320,196 reps - s,182,9:37 - s
295,Ken Cheung,1882,501,19:42 - s,183,164 reps - s,179,130 reps - s,630,144 reps - s,389,12:35 - s
296,Vitaly Kosenko,1890,206,16:48 - s,217,156 reps - s,299,105 reps - s,517,166 reps - s,651,20:57 - s
297,Sangkyun Han,1896,391,18:56 - s,869,0,257,107 reps - s,128,228 reps - s,251,10:29 - s
298,Choi Moonseock,1897,33,13:47 - s,284,139 reps - s,796,0,47,252 reps - s,737,0
299,Yingcheng Chang,1905,400,19:01 - s,394,124 reps - s,218,118 reps - s,479,175 reps - s,414,12:54 - s
300,Chinseok Lee,1920,177,16:19 - s,459,118 reps - s,418,82 reps - s,129,228 reps - s,737,0
301,Eric Merced,1924,770,195 reps - s,202,162 reps - s,391,92 reps - s,339,194 reps - s,222,10:07 - s
302,Scott Graham,1926,245,17:26 - s,381,125 reps - s,600,59 reps - s,291,200 reps - s,409,12:48 - s
303,Hajun Kim,1928,399,18:59 - s,508,114 reps - s,340,95 reps - s,356,191 reps - s,325,11:31 - s
304,Bijil Balachandran,1935,698,208 reps - s,231,152 reps - s,367,93 reps - s,250,206 reps - s,389,12:35 - s
305,Park Young Nam,1948,198,16:42 - s,172,167 reps - s,796,0,45,252 reps - s,737,0
305,Jihwan Mun,1948,106,15:25 - s,869,0,183,129 reps - s,465,177 reps - s,325,11:31 - s
307,Lee Ho Chan,1951,330,18:16 - s,328,136 reps - s,553,67 reps - s,434,180 reps - s,306,11:17 - s
308,Minho Lee,1956,617,216 reps - s,189,163 reps - s,86,166 reps - s,806,0,258,10:36 - s
308,Le Huang,1956,121,15:32 - s,412,122 reps - s,796,0,277,201 reps - s,350,11:53 - s
310,Hyungsub Song,1960,1050,0,251,143 reps - s,305,104 reps - s,115,231 reps - s,239,10:20 - s
311,Doug Heimburger,1964,201,16:44 - s,770,78 reps - s,352,94 reps - s,180,217 reps - s,461,13:46 - s
312,Steven Tan,1972,550,20:00 - s,555,110 reps - s,398,92 reps - s,217,211 reps - s,252,10:30 - s
313,Yongeon Kim,1973,378,18:49 - s,869,0,169,130 reps - s,133,226 reps - s,424,13:01 - s
314,Andrew Ruiz,1981,535,19:55 - s,364,128 reps - s,197,127 reps - s,309,197 reps - s,576,16:38 - s
315,Sean Bunyan,1984,385,18:51 - s,241,146 reps - s,616,58 reps - s,389,186 reps - s,353,11:54 - s
316,Mengsheng Sheng,1986,156,16:00 - s,220,154 reps - s,796,0,77,243 reps - s,737,0
316,Taewoo Lee,1986,533,19:54 - s,517,113 reps - s,324,98 reps - s,317,197 reps - s,295,11:10 - s
318,Blair Graham,1995,340,18:21 - s,263,141 reps - s,796,0,227,210 reps - s,369,12:08 - s
319,Eric Cervantes,1996,936,164 reps - s,529,112 reps - s,162,132 reps - s,167,220 reps - s,202,9:49 - s
320,Hyunho Kim,2000,505,19:43 - s,241,146 reps - s,220,117 reps - s,297,199 reps - s,737,0
321,Pete Escobar,2002,675,211 reps - s,354,128 reps - s,91,166 reps - s,391,186 reps - s,491,14:18 - s
322,Stepan Orlov,2006,550,20:00 - s,461,118 reps - s,372,93 reps - s,215,211 reps - s,408,12:47 - s
323,Chan Mo,2011,396,18:58 - s,599,104 reps - s,370,93 reps - s,326,195 reps - s,320,11:28 - s
324,Alexander Margazov,2012,464,19:29 - s,298,138 reps - s,568,65 reps - s,396,186 reps - s,286,11:06 - s
325,Jinwook Kim,2028,297,17:58 - s,515,113 reps - s,502,69 reps - s,387,187 reps - s,327,11:32 - s
326,Lei Yang,2036,550,20:00 - s,869,0,151,141 reps - s,218,211 reps - s,248,10:26 - s
327,Jaehyeon Kim,2043,505,19:43 - s,532,112 reps - s,504,69 reps - s,308,198 reps - s,194,9:43 - s
328,Ajim Osman,2045,371,18:44 - s,262,141 reps - s,517,69 reps - s,463,177 reps - s,432,13:08 - s
329,Tony Luo,2046,577,221 reps - s,635,94 reps - s,379,93 reps - s,315,197 reps - s,140,9:01 - s
330,Kyu Sang Lee,2048,648,213 reps - s,378,125 reps - s,472,71 reps - s,300,199 reps - s,250,10:28 - s
331,Renat Maksumov,2049,558,224 reps - s,213,157 reps - s,278,106 reps - s,806,0,194,9:43 - s
332,Park Jung Woo,2050,206,16:48 - s,118,174 reps - s,796,0,193,215 reps - s,737,0
333,Jihoon Son,2053,539,19:56 - s,869,0,134,141 reps - s,247,206 reps - s,264,10:41 - s
334,Colin Lunn,2059,464,19:29 - s,748,79 reps - s,276,106 reps - s,213,211 reps - s,358,11:59 - s
335,Eui Jung Kim,2061,311,18:03 - s,478,117 reps - s,635,56 reps - s,394,186 reps - s,243,10:23 - s
336,Satoshi Ogawa,2065,424,19:13 - s,479,117 reps - s,357,94 reps - s,376,189 reps - s,429,13:06 - s
337,Lee Kyung-Dong,2066,372,18:45 - s,454,119 reps - s,642,56 reps - s,188,216 reps - s,410,12:50 - s
338,Hyung Jun Kim,2067,358,18:33 - s,621,102 reps - s,464,72 reps - s,380,188 reps - s,244,10:24 - s
339,Sunggon Kim,2070,203,16:45 - s,869,0,302,105 reps - s,486,174 reps - s,210,9:58 - s
340,Jounggeun Park,2078,678,211 reps - s,167,168 reps - s,377,93 reps - s,390,186 reps - s,466,13:50 - s
341,Jonghwan Park,2080,725,203 reps - s,369,127 reps - s,310,104 reps - s,461,177 reps - s,215,10:01 - s
342,Igor Manzin,2086,524,19:50 - s,111,175 reps - s,637,56 reps - s,359,191 reps - s,455,13:39 - s
343,Hyeonggu Kang,2087,1050,0,869,0,156,135 reps - s,5,294 reps - s,7,6:04 - s
344,Koryukov Yaroslav,2093,407,19:03 - s,869,0,246,113 reps - s,259,205 reps - s,312,11:25 - s
345,Hyunsuk Jang,2096,182,16:21 - s,261,141 reps - s,796,0,120,230 reps - s,737,0
346,Vasya Antonov,2097,585,220 reps - s,600,104 reps - s,275,106 reps - s,262,204 reps - s,375,12:15 - s
347,Ryuji Kawauchi,2100,252,17:29 - s,869,0,473,71 reps - s,269,202 reps - s,237,10:18 - s
348,Guanqun Xu,2103,263,17:37 - s,433,120 reps - s,573,62 reps - s,543,162 reps - s,291,11:08 - s
349,Jaecheol Han,2107,102,15:23 - s,869,0,124,143 reps - s,806,0,206,9:55 - s
350,Dongik Lim,2123,640,214 reps - s,416,122 reps - s,73,168 reps - s,257,205 reps - s,737,0
350,Hendra Karunia Khumarga,2123,138,15:49 - s,505,114 reps - s,640,56 reps - s,615,147 reps - s,225,10:10 - s
350,Noel Yeo,2123,449,19:22 - s,275,141 reps - s,589,60 reps - s,273,202 reps - s,537,15:27 - s
353,Kim Jaeseog,2128,524,19:50 - s,340,133 reps - s,333,96 reps - s,620,146 reps - s,311,11:24 - s
354,Yongnam Jang,2129,408,19:05 - s,779,78 reps - s,418,82 reps - s,447,179 reps - s,77,8:06 - s
355,Lee Hans su,2133,1050,0,123,173 reps - s,387,92 reps - s,321,196 reps - s,252,10:30 - s
356,Anton Baldemor,2134,198,16:42 - s,373,126 reps - s,20,20:12 - s,806,0,737,0
357,Gihyuck Ann,2136,422,19:12 - s,701,85 reps - s,142,141 reps - s,806,0,65,7:48 - s
358,Dmitry Shonin,2140,175,16:18 - s,176,167 reps - s,648,56 reps - s,404,185 reps - s,737,0
359,Tao Wang,2142,304,18:01 - s,168,167 reps - s,796,0,494,172 reps - s,380,12:18 - s
359,Taehyeon Kim,2142,265,17:41 - s,580,107 reps - s,396,92 reps - s,627,144 reps - s,274,10:51 - s
361,Kibeom Kim,2153,717,204 reps - s,418,122 reps - s,341,95 reps - s,368,190 reps - s,309,11:22 - s
362,Do Il Yoon,2162,224,17:06 - s,126,173 reps - s,269,106 reps - s,806,0,737,0
363,Wu Lao,2163,434,19:16 - s,417,122 reps - s,312,104 reps - s,263,203 reps - s,737,0
364,Anop Pandey,2166,363,18:35 - s,493,115 reps - s,471,71 reps - s,512,169 reps - s,327,11:32 - s
365,Roger Huang,2167,333,18:18 - s,473,117 reps - s,505,69 reps - s,650,141 reps - s,206,9:55 - s
366,Augusto Garcia,2168,752,199 reps - s,507,114 reps - s,95,156 reps - s,540,163 reps - s,274,10:51 - s
367,Christopher Greenamyer,2175,652,213 reps - s,156,170 reps - s,796,0,231,209 reps - s,340,11:45 - s
368,Kamzabayev Erzhan,2176,480,19:36 - s,46,204 reps - s,107,154 reps - s,806,0,737,0
368,Yeon SangHoon,2176,524,19:50 - s,869,0,329,97 reps - s,225,210 reps - s,229,10:11 - s
370,Artie Aguila,2183,517,19:46 - s,420,122 reps - s,263,106 reps - s,656,140 reps - s,327,11:32 - s
371,Jo Seung O,2184,449,19:22 - s,869,0,222,117 reps - s,409,184 reps - s,235,10:16 - s
372,Byeong-han Kim,2187,140,15:50 - s,869,0,190,129 reps - s,251,206 reps - s,737,0
372,Sika Feng,2187,600,218 reps - s,434,120 reps - s,398,92 reps - s,396,186 reps - s,359,12:00 - s
374,Evgeniy Nikolaychuk,2190,345,18:25 - s,177,167 reps - s,125,143 reps - s,806,0,737,0
374,Kumara Raghavan,2190,597,218 reps - s,367,127 reps - s,361,94 reps - s,379,188 reps - s,486,14:15 - s
376,Andre Siemers,2192,326,18:15 - s,869,0,541,68 reps - s,214,211 reps - s,242,10:22 - s
376,Jason Inch,2192,590,219 reps - s,476,117 reps - s,506,69 reps - s,336,194 reps - s,284,11:05 - s
378,Hua Huang,2195,573,221 reps - s,449,119 reps - s,430,82 reps - s,216,211 reps - s,527,15:07 - s
379,Tony Chung,2196,560,224 reps - s,336,134 reps - s,580,60 reps - s,323,195 reps - s,397,12:39 - s
380,Hoyeong Jeong,2201,621,215 reps - s,450,119 reps - s,202,119 reps - s,467,176 reps - s,461,13:46 - s
381,Ryan Marcelo,2208,906,170 reps - s,482,117 reps - s,337,96 reps - s,273,202 reps - s,210,9:58 - s
382,Jae Jun Kim,2209,376,18:48 - s,343,131 reps - s,448,80 reps - s,507,170 reps - s,535,15:26 - s
383,Philip Moon,2211,493,19:40 - s,342,132 reps - s,493,70 reps - s,401,185 reps - s,482,14:08 - s
384,Gifford Chu,2218,963,159 reps - s,337,134 reps - s,410,83 reps - s,347,193 reps - s,161,9:21 - s
385,Joungdae Kim,2219,252,17:29 - s,717,83 reps - s,470,71 reps - s,458,178 reps - s,322,11:30 - s
386,Hemant Menon,2223,404,19:02 - s,571,107 reps - s,234,117 reps - s,806,0,208,9:56 - s
387,Patrick Taylor,2228,156,16:00 - s,236,147 reps - s,293,105 reps - s,806,0,737,0
388,Chin Teng Lim,2237,819,186 reps - s,326,136 reps - s,298,105 reps - s,462,177 reps - s,332,11:38 - s
389,Xiao Kai,2242,517,19:46 - s,460,118 reps - s,796,0,329,195 reps - s,140,9:01 - s
389,Chee Wai Chooi,2242,550,20:00 - s,503,114 reps - s,552,67 reps - s,253,205 reps - s,384,12:22 - s
391,Lukasz Misterkiewicz,2249,524,19:50 - s,551,110 reps - s,306,104 reps - s,456,178 reps - s,412,12:51 - s
392,Choi Sungbok,2255,480,19:36 - s,541,112 reps - s,577,61 reps - s,294,200 reps - s,363,12:03 - s
393,Alfred Lay,2256,470,19:31 - s,545,111 reps - s,347,95 reps - s,349,192 reps - s,545,15:36 - s
394,Luang Xuejin Liang,2258,644,213 reps - s,169,167 reps - s,132,142 reps - s,576,154 reps - s,737,0
395,Anton Patsura,2261,218,17:01 - s,235,148 reps - s,674,51 reps - s,613,148 reps - s,521,14:47 - s
395,Cheolwoo Park,2261,297,17:58 - s,320,136 reps - s,494,70 reps - s,413,183 reps - s,737,0
397,Sejin Choi,2264,519,19:47 - s,675,88 reps - s,428,82 reps - s,312,197 reps - s,330,11:35 - s
398,Tima Murashko,2265,271,17:44 - s,103,176 reps - s,796,0,806,0,289,11:07 - s
399,Wattasit Siriwong,2271,410,19:06 - s,375,126 reps - s,446,81 reps - s,708,123 reps - s,332,11:38 - s
400,Kim Hong-suk,2272,811,188 reps - s,309,136 reps - s,389,92 reps - s,381,188 reps - s,382,12:20 - s
401,Hyun-su Oh,2273,613,216 reps - s,428,121 reps - s,544,68 reps - s,348,192 reps - s,340,11:45 - s
402,Saad Alali,2279,519,19:47 - s,420,122 reps - s,369,93 reps - s,452,179 reps - s,519,14:46 - s
403,Jong-Chan Kim,2282,729,202 reps - s,221,154 reps - s,235,117 reps - s,360,191 reps - s,737,0
404,Eyal Cohen,2290,614,216 reps - s,665,89 reps - s,345,95 reps - s,386,187 reps - s,280,11:00 - s
405,Bill Jasper Villorente,2291,307,18:02 - s,300,138 reps - s,434,82 reps - s,806,0,444,13:25 - s
406,Song Seunghwan,2292,480,19:36 - s,366,127 reps - s,796,0,355,191 reps - s,295,11:10 - s
407,Daekyung Hong,2309,771,195 reps - s,317,136 reps - s,426,82 reps - s,398,185 reps - s,397,12:39 - s
408,Michael Remo,2314,454,19:23 - s,869,0,14,19:03 - s,240,207 reps - s,737,0
409,Chad Wang,2315,704,206 reps - s,372,126 reps - s,216,118 reps - s,806,0,217,10:04 - s
410,Hazim Lee,2316,245,17:26 - s,739,81 reps - s,423,82 reps - s,452,179 reps - s,457,13:41 - s
411,Chris Pesigan,2317,417,19:10 - s,194,162 reps - s,163,131 reps - s,806,0,737,0
412,Andrew Gall,2318,916,169 reps - s,319,136 reps - s,175,130 reps - s,430,181 reps - s,478,14:04 - s
413,Rishi Mishra,2321,360,18:34 - s,395,124 reps - s,409,83 reps - s,539,164 reps - s,618,18:49 - s
414,Won Wookjae,2324,772,195 reps - s,405,123 reps - s,453,80 reps - s,210,212 reps - s,484,14:12 - s
415,Andrei Lymar,2327,743,200 reps - s,302,137 reps - s,240,117 reps - s,645,142 reps - s,397,12:39 - s
416,Georgy Koltushkin,2328,311,18:03 - s,204,161 reps - s,796,0,506,170 reps - s,511,14:37 - s
417,Heber Fabregar,2330,513,19:45 - s,321,136 reps - s,271,106 reps - s,488,174 reps - s,737,0
418,Yang Ho,2331,578,221 reps - s,477,117 reps - s,536,68 reps - s,422,182 reps - s,318,11:27 - s
419,Wendi Zhou,2337,189,16:30 - s,346,131 reps - s,425,82 reps - s,640,143 reps - s,737,0
420,Takahiko Hattori,2339,513,19:45 - s,351,128 reps - s,359,94 reps - s,602,150 reps - s,514,14:43 - s
421,Ong Weipeng,2340,853,180 reps - s,404,123 reps - s,295,105 reps - s,431,181 reps - s,357,11:58 - s
422,Xinian Huang,2341,505,19:43 - s,451,119 reps - s,566,67 reps - s,383,187 reps - s,436,13:11 - s
423,Saurabh Agarwal,2354,568,222 reps - s,287,139 reps - s,424,82 reps - s,703,125 reps - s,372,12:11 - s
424,David Subari,2362,486,19:37 - s,419,122 reps - s,474,71 reps - s,493,173 reps - s,490,14:17 - s
425,Eddiee Ng,2364,637,214 reps - s,642,93 reps - s,249,107 reps - s,575,154 reps - s,261,10:38 - s
426,Seongyu Kim,2368,1050,0,869,0,242,117 reps - s,59,249 reps - s,148,9:10 - s
427,Jia jin Ching,2376,575,221 reps - s,608,103 reps - s,408,83 reps - s,339,194 reps - s,446,13:26 - s
428,Jason Xiang,2377,456,19:24 - s,594,104 reps - s,496,70 reps - s,328,195 reps - s,503,14:28 - s
429,John Melliza,2378,818,186 reps - s,360,128 reps - s,252,107 reps - s,559,157 reps - s,389,12:35 - s
430,Frederic Brohez,2387,419,19:11 - s,585,106 reps - s,450,80 reps - s,507,170 reps - s,426,13:02 - s
431,Abitaev Anuar,2391,429,19:15 - s,683,88 reps - s,315,104 reps - s,227,210 reps - s,737,0
431,Ji Hyun Kim,2391,270,17:43 - s,600,104 reps - s,343,95 reps - s,441,180 reps - s,737,0
433,Razalli Jamil,2396,417,19:10 - s,710,84 reps - s,503,69 reps - s,423,182 reps - s,343,11:46 - s
434,Boingno Kim,2400,280,17:49 - s,465,118 reps - s,375,93 reps - s,806,0,474,14:00 - s
435,Thomas Pluim,2401,146,15:53 - s,869,0,427,82 reps - s,222,210 reps - s,737,0
436,Yeonkyoung Jeong,2402,533,19:54 - s,524,112 reps - s,604,58 reps - s,450,179 reps - s,291,11:08 - s
437,William Paradies,2406,753,199 reps - s,352,128 reps - s,796,0,233,208 reps - s,272,10:49 - s
437,Rommel Joselito Tejido,2406,422,19:12 - s,869,0,272,106 reps - s,439,180 reps - s,404,12:42 - s
439,Mohamad Rizal Abdol Aziz,2407,574,221 reps - s,436,120 reps - s,429,82 reps - s,500,171 reps - s,468,13:53 - s
440,Minjong Kang,2413,20,12:59 - s,54,203 reps - s,796,0,806,0,737,0
441,SungWoong Jo,2420,563,223 reps - s,869,0,421,82 reps - s,245,206 reps - s,322,11:30 - s
442,Kim Gi Beom,2422,97,15:17 - s,355,128 reps - s,549,68 reps - s,684,130 reps - s,737,0
443,Alex Luanglath,2425,391,18:56 - s,604,103 reps - s,300,105 reps - s,761,106 reps - s,369,12:08 - s
444,Lester Sualog,2426,636,214 reps - s,718,83 reps - s,308,104 reps - s,420,183 reps - s,344,11:47 - s
445,Tonn Petcharat,2429,372,18:45 - s,511,114 reps - s,524,69 reps - s,676,135 reps - s,346,11:49 - s
446,Namsoo Cho,2443,244,17:25 - s,622,102 reps - s,789,38 reps - s,470,176 reps - s,318,11:27 - s
447,Rohan Kadolkar,2448,286,17:52 - s,425,121 reps - s,489,70 reps - s,616,147 reps - s,632,19:40 - s
448,Minsik Kim,2450,721,204 reps - s,383,125 reps - s,146,141 reps - s,806,0,394,12:37 - s
449,Jonathan Sibulo,2451,844,181 reps - s,359,128 reps - s,344,95 reps - s,484,174 reps - s,420,13:00 - s
450,Allen Havens,2453,747,200 reps - s,563,109 reps - s,370,93 reps - s,268,203 reps - s,505,14:30 - s
451,Daguhn Tay,2454,674,211 reps - s,729,82 reps - s,386,92 reps - s,392,186 reps - s,273,10:50 - s
452,Chaoran Zhu,2463,162,16:06 - s,467,118 reps - s,291,105 reps - s,806,0,737,0
453,Kataoka Hibiki,2472,317,18:06 - s,379,125 reps - s,563,67 reps - s,606,150 reps - s,607,17:59 - s
454,Seyoon Oh,2475,591,219 reps - s,502,115 reps - s,542,68 reps - s,365,190 reps - s,475,14:02 - s
455,Jason Lew,2478,812,188 reps - s,642,93 reps - s,310,104 reps - s,249,206 reps - s,465,13:48 - s
456,Raphael Carbonell,2484,356,18:32 - s,861,58 reps - s,279,106 reps - s,806,0,182,9:37 - s
457,Raymond Holehouse,2490,235,17:19 - s,591,105 reps - s,451,80 reps - s,806,0,407,12:45 - s
458,Jui-Hsi Wu,2492,810,189 reps - s,311,136 reps - s,297,105 reps - s,550,160 reps - s,524,15:03 - s
459,Robert Pickles,2493,86,15:02 - s,68,196 reps - s,796,0,806,0,737,0
460,Victor Yeh,2494,787,193 reps - s,390,124 reps - s,356,94 reps - s,501,171 reps - s,460,13:45 - s
461,Derek Woo,2496,493,19:40 - s,509,114 reps - s,478,71 reps - s,641,143 reps - s,375,12:15 - s
462,Jason Thornberg,2497,400,19:01 - s,869,0,796,0,200,214 reps - s,232,10:15 - s
463,Randy Cabaero,2509,486,19:37 - s,361,128 reps - s,796,0,585,152 reps - s,281,11:02 - s
464,Minh Lim,2515,594,218 reps - s,368,127 reps - s,654,55 reps - s,449,179 reps - s,450,13:29 - s
465,Andi Hsu,2518,1050,0,232,151 reps - s,796,0,289,200 reps - s,151,9:12 - s
466,Kim JeoungHwan,2520,486,19:37 - s,414,122 reps - s,634,56 reps - s,444,180 reps - s,542,15:34 - s
467,Thomas Tan,2524,741,200 reps - s,402,123 reps - s,175,130 reps - s,469,176 reps - s,737,0
468,Marco Gambino,2525,777,195 reps - s,733,82 reps - s,189,129 reps - s,491,173 reps - s,335,11:42 - s
469,Pratik Bhatia,2530,171,16:16 - s,466,118 reps - s,653,56 reps - s,526,165 reps - s,714,29:18 - s
469,Tommy Tang,2530,608,216 reps - s,390,124 reps - s,624,57 reps - s,435,180 reps - s,473,13:58 - s
