Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
459,John Jalili,3025,716,224 reps - s,799,116 reps - s,464,123 reps - s,191,228 reps - s,855,14:41 - s
460,Jesse Alva,3026,781,219 reps - s,1288,79 reps - s,129,181 reps - s,392,207 reps - s,436,11:11 - s
460,Richard Frye,3026,1034,209 reps - s,595,128 reps - s,553,107 reps - s,486,202 reps - s,358,10:38 - s
462,Jack Huber,3031,1221,191 reps - s,748,119 reps - s,581,106 reps - s,264,219 reps - s,217,9:35 - s
463,Eli Bowe,3036,405,18:32 - s,136,175 reps - s,1120,60 reps - s,332,212 reps - s,1043,17:40 - s
464,Zach Sawyer,3045,152,16:24 - s,1562,0,752,95 reps - s,397,207 reps - s,182,9:23 - s
465,Eddie Molina,3047,632,19:47 - s,473,137 reps - s,560,107 reps - s,1015,167 reps - s,367,10:43 - s
466,David Ullrich,3061,392,18:27 - s,1562,0,379,131 reps - s,426,205 reps - s,302,10:13 - s
467,Hunter Malatek,3062,1097,201 reps - s,757,118 reps - s,358,132 reps - s,725,188 reps - s,125,8:53 - s
468,Glen MacDonald,3063,969,211 reps - s,688,122 reps - s,366,132 reps - s,773,185 reps - s,267,9:53 - s
469,Jason Larrew,3078,964,211 reps - s,494,136 reps - s,541,108 reps - s,516,200 reps - s,563,12:10 - s
470,Jacob Schroeder,3081,720,223 reps - s,483,136 reps - s,930,81 reps - s,284,216 reps - s,664,12:56 - s
471,Vikram Singh,3086,900,214 reps - s,675,123 reps - s,598,106 reps - s,257,220 reps - s,656,12:52 - s
472,Ed Salas,3087,155,16:26 - s,1203,84 reps - s,848,92 reps - s,509,200 reps - s,372,10:47 - s
473,John Sullivan,3088,64,15:09 - s,705,121 reps - s,1390,0,234,220 reps - s,695,13:13 - s
473,Frank Baumgartner,3088,398,18:30 - s,231,163 reps - s,1390,0,715,189 reps - s,354,10:36 - s
475,Kevin Robenhymer,3096,848,216 reps - s,495,136 reps - s,642,104 reps - s,625,194 reps - s,486,11:35 - s
476,Steven Ragsdale,3097,993,210 reps - s,659,123 reps - s,310,141 reps - s,445,204 reps - s,690,13:11 - s
477,Enrique Arroyave,3105,782,219 reps - s,758,118 reps - s,286,142 reps - s,993,169 reps - s,286,10:04 - s
478,Fernando Trevino,3107,681,19:56 - s,222,165 reps - s,1390,0,415,206 reps - s,399,10:59 - s
479,Ross Munt,3110,798,218 reps - s,894,112 reps - s,469,121 reps - s,674,191 reps - s,275,9:58 - s
480,Nichoas Thorne,3112,999,210 reps - s,869,113 reps - s,449,129 reps - s,634,193 reps - s,161,9:11 - s
481,Luisel Rolon,3113,1110,200 reps - s,571,130 reps - s,617,105 reps - s,476,203 reps - s,339,10:30 - s
482,Lain St Paul,3117,893,214 reps - s,220,165 reps - s,643,104 reps - s,687,190 reps - s,674,13:03 - s
483,Renwick Dumas,3118,498,19:07 - s,905,112 reps - s,241,154 reps - s,662,192 reps - s,812,14:18 - s
484,Ronald Barnett,3122,657,19:51 - s,417,141 reps - s,708,97 reps - s,239,220 reps - s,1101,19:14 - s
485,Paul Brunsvold,3125,837,216 reps - s,624,126 reps - s,743,95 reps - s,451,204 reps - s,470,11:25 - s
486,Andres Parra,3129,340,18:02 - s,1049,102 reps - s,1192,57 reps - s,326,212 reps - s,222,9:36 - s
486,Nathan Ozbun,3129,244,17:15 - s,592,128 reps - s,1390,0,398,207 reps - s,505,11:44 - s
488,Troy Gonzales,3130,530,19:18 - s,426,141 reps - s,660,104 reps - s,296,215 reps - s,1218,0
489,Korey Hardin,3140,841,216 reps - s,1074,94 reps - s,174,167 reps - s,572,196 reps - s,479,11:30 - s
490,Adrian Hernandez,3144,766,220 reps - s,460,138 reps - s,297,142 reps - s,403,207 reps - s,1218,0
491,Robert Barron,3154,862,215 reps - s,409,141 reps - s,47,22:20 - s,618,194 reps - s,1218,0
492,Dennis Phillips,3158,539,19:22 - s,1317,78 reps - s,263,143 reps - s,362,209 reps - s,677,13:04 - s
493,David Young,3162,675,19:55 - s,308,152 reps - s,1390,0,161,233 reps - s,628,12:43 - s
494,Robert Chen,3163,1460,169 reps - s,362,144 reps - s,606,105 reps - s,525,200 reps - s,210,9:31 - s
495,Bryce Herrlein,3164,844,216 reps - s,1143,89 reps - s,148,178 reps - s,591,195 reps - s,438,11:14 - s
496,Terry Holley,3175,845,216 reps - s,1327,78 reps - s,260,143 reps - s,344,211 reps - s,399,10:59 - s
497,Victor Morales,3176,1323,182 reps - s,717,120 reps - s,248,143 reps - s,549,198 reps - s,339,10:30 - s
498,Casey Daniell,3178,573,19:33 - s,746,119 reps - s,106,191 reps - s,1337,0,416,11:04 - s
499,Taylor Jervis,3184,459,18:54 - s,104,180 reps - s,66,23:59 - s,1337,0,1218,0
500,Rodrigo Sampayo,3186,1103,200 reps - s,147,175 reps - s,73,215 reps - s,1337,0,526,11:53 - s
500,Kent Sontheimer,3186,891,214 reps - s,499,136 reps - s,312,141 reps - s,760,186 reps - s,724,13:31 - s
502,Joshua Sebastian,3187,577,19:35 - s,788,117 reps - s,900,83 reps - s,19,273 reps - s,903,15:09 - s
502,Kevin Roth,3187,245,17:16 - s,1072,95 reps - s,707,97 reps - s,273,217 reps - s,890,15:02 - s
502,Derryle Smith,3187,724,222 reps - s,1320,78 reps - s,348,135 reps - s,294,215 reps - s,501,11:42 - s
505,Steven Scales,3191,343,18:04 - s,890,112 reps - s,1162,59 reps - s,196,227 reps - s,600,12:33 - s
506,Nic Starkweather,3200,753,220 reps - s,161,173 reps - s,933,81 reps - s,707,189 reps - s,646,12:49 - s
506,Colten Houston,3200,617,19:43 - s,544,135 reps - s,216,154 reps - s,1337,0,486,11:35 - s
508,Russell Wells,3202,511,19:13 - s,328,147 reps - s,1321,43 reps - s,342,211 reps - s,700,13:18 - s
509,Scott Williams,3204,635,19:48 - s,976,107 reps - s,244,144 reps - s,946,175 reps - s,403,11:01 - s
510,Bret Blackburn,3206,635,19:48 - s,361,144 reps - s,1390,0,282,217 reps - s,538,11:59 - s
511,Brint Patrick,3207,339,18:01 - s,578,129 reps - s,920,82 reps - s,503,201 reps - s,867,14:48 - s
512,Tony Kemp,3208,919,213 reps - s,1159,88 reps - s,517,117 reps - s,228,222 reps - s,385,10:53 - s
513,David Western,3214,1038,208 reps - s,517,136 reps - s,393,131 reps - s,48,253 reps - s,1218,0
514,Arunkumar Poosaithurai,3215,1003,210 reps - s,388,142 reps - s,435,129 reps - s,774,185 reps - s,615,12:38 - s
515,Jason Stout,3218,555,19:28 - s,1562,0,355,132 reps - s,224,223 reps - s,522,11:52 - s
516,Joseph Irvin,3219,758,220 reps - s,528,136 reps - s,630,105 reps - s,769,186 reps - s,534,11:58 - s
517,Kevin Voisin,3237,949,212 reps - s,1011,105 reps - s,346,135 reps - s,422,205 reps - s,509,11:46 - s
518,Ian Michelich,3239,945,212 reps - s,358,145 reps - s,778,94 reps - s,646,193 reps - s,512,11:49 - s
519,Matthew Cramer,3240,69,15:12 - s,239,163 reps - s,1390,0,324,212 reps - s,1218,0
520,David Trojanowski,3255,522,19:16 - s,772,118 reps - s,385,131 reps - s,709,189 reps - s,867,14:48 - s
521,Jim B Hill,3258,721,223 reps - s,775,117 reps - s,208,155 reps - s,1337,0,217,9:35 - s
522,Mark Kingston,3269,319,17:54 - s,993,107 reps - s,1104,67 reps - s,135,237 reps - s,718,13:27 - s
523,Brit Wiegand,3273,551,19:26 - s,499,136 reps - s,1381,6 reps - s,513,200 reps - s,329,10:24 - s
524,Nathan Dennis,3274,487,19:03 - s,277,158 reps - s,1390,0,695,190 reps - s,425,11:08 - s
524,Darin Hollis,3274,715,224 reps - s,854,113 reps - s,605,105 reps - s,502,201 reps - s,598,12:30 - s
526,Aaron Laird,3282,344,18:05 - s,548,134 reps - s,488,119 reps - s,1337,0,565,12:11 - s
527,Josh Keltz,3294,231,17:09 - s,1562,0,694,100 reps - s,487,202 reps - s,320,10:22 - s
528,Paul Monahan,3297,420,18:37 - s,390,142 reps - s,1370,35 reps - s,579,196 reps - s,538,11:59 - s
529,Tad Lafont,3298,113,16:03 - s,632,125 reps - s,822,93 reps - s,1337,0,394,10:56 - s
530,Phil Blake,3299,584,19:37 - s,675,123 reps - s,808,94 reps - s,829,183 reps - s,403,11:01 - s
531,Korey Benton,3302,344,18:05 - s,279,158 reps - s,980,70 reps - s,481,202 reps - s,1218,0
532,Austin Walker,3304,198,16:49 - s,1562,0,181,166 reps - s,145,236 reps - s,1218,0
533,Billy Stephenson,3309,491,19:05 - s,649,124 reps - s,430,129 reps - s,521,200 reps - s,1218,0
534,Jose Ortega,3310,760,220 reps - s,889,112 reps - s,668,104 reps - s,649,192 reps - s,344,10:31 - s
535,Ryan O'Connell,3314,584,19:37 - s,681,122 reps - s,515,117 reps - s,588,195 reps - s,946,15:54 - s
536,Phil Beckett,3322,910,213 reps - s,1351,78 reps - s,264,143 reps - s,470,203 reps - s,327,10:23 - s
536,Jesus Diaz,3322,344,18:05 - s,492,136 reps - s,1381,6 reps - s,533,199 reps - s,572,12:14 - s
538,Ken Baer,3323,104,15:54 - s,259,162 reps - s,405,130 reps - s,1337,0,1218,0
538,Jorge de la Cruz,3323,1652,150 reps - s,402,141 reps - s,433,129 reps - s,378,208 reps - s,458,11:21 - s
538,Brandon Muniz,3323,405,18:32 - s,412,141 reps - s,865,92 reps - s,423,205 reps - s,1218,0
541,Jacob Christian,3328,370,18:14 - s,155,174 reps - s,1390,0,195,227 reps - s,1218,0
542,Brian Jackson,3334,1076,204 reps - s,430,140 reps - s,531,117 reps - s,719,189 reps - s,578,12:17 - s
543,Eric Rivas,3345,89,15:32 - s,1562,0,151,178 reps - s,1337,0,206,9:30 - s
544,Cade Halle,3346,311,17:50 - s,190,170 reps - s,1390,0,237,220 reps - s,1218,0
545,Jef Conn,3352,1091,202 reps - s,449,139 reps - s,714,96 reps - s,791,185 reps - s,307,10:16 - s
546,Joseph Bowers,3361,787,218 reps - s,346,146 reps - s,344,135 reps - s,666,192 reps - s,1218,0
547,Bobby Crouch,3363,611,19:42 - s,376,143 reps - s,1390,0,611,195 reps - s,375,10:48 - s
548,Chad Henson,3378,644,19:49 - s,301,154 reps - s,665,104 reps - s,550,198 reps - s,1218,0
549,Blake O'Neal,3384,573,19:33 - s,259,162 reps - s,895,84 reps - s,439,205 reps - s,1218,0
550,Michael Garza,3386,593,19:39 - s,622,126 reps - s,272,142 reps - s,681,191 reps - s,1218,0
551,Derek Wood,3388,466,18:56 - s,502,136 reps - s,525,117 reps - s,677,191 reps - s,1218,0
552,Casey Campos,3393,380,18:20 - s,711,121 reps - s,803,94 reps - s,281,217 reps - s,1218,0
553,Matthew Johnson,3407,819,217 reps - s,1259,81 reps - s,588,106 reps - s,207,225 reps - s,534,11:58 - s
554,Jake Reynolds,3408,355,18:08 - s,134,176 reps - s,1390,0,311,214 reps - s,1218,0
555,Chad Hodo,3418,314,17:51 - s,335,146 reps - s,496,118 reps - s,1337,0,936,15:43 - s
556,Alex Taimuri,3420,125,16:16 - s,146,175 reps - s,594,106 reps - s,1337,0,1218,0
557,Richie Ehlers,3428,901,214 reps - s,812,116 reps - s,614,105 reps - s,489,202 reps - s,612,12:37 - s
558,Cole Mooney,3435,478,19:00 - s,593,128 reps - s,672,104 reps - s,686,190 reps - s,1006,17:00 - s
559,Pete Wieboldt,3437,376,18:17 - s,336,146 reps - s,1369,36 reps - s,453,204 reps - s,903,15:09 - s
560,Jose Castro,3438,1190,194 reps - s,297,155 reps - s,1390,0,209,225 reps - s,352,10:35 - s
561,Jared Campbell,3446,504,19:09 - s,302,154 reps - s,1390,0,32,262 reps - s,1218,0
562,Jimmy Ashabranner,3451,915,213 reps - s,394,141 reps - s,163,177 reps - s,1337,0,642,12:48 - s
563,Chriss Schwiderski,3455,800,218 reps - s,317,151 reps - s,761,95 reps - s,835,182 reps - s,742,13:40 - s
563,Steven Farragut,3455,530,19:18 - s,616,126 reps - s,550,107 reps - s,541,199 reps - s,1218,0
565,Joe Welch,3459,1281,186 reps - s,726,120 reps - s,183,166 reps - s,794,185 reps - s,475,11:28 - s
566,Nolan Srader,3463,1135,198 reps - s,685,122 reps - s,384,131 reps - s,747,187 reps - s,512,11:49 - s
567,Mitchell Palermo,3466,736,222 reps - s,1469,78 reps - s,212,155 reps - s,669,192 reps - s,380,10:51 - s
567,Mark Rosenfeld,3466,872,215 reps - s,791,117 reps - s,316,141 reps - s,718,189 reps - s,769,13:51 - s
569,Patrick Lee,3467,321,17:55 - s,639,125 reps - s,505,117 reps - s,784,185 reps - s,1218,0
570,Dion Tijerina,3468,1811,0,559,132 reps - s,123,191 reps - s,516,200 reps - s,459,11:22 - s
571,Edward Espino,3471,361,18:10 - s,1562,0,117,191 reps - s,213,225 reps - s,1218,0
572,Aris Valle,3473,657,19:51 - s,836,114 reps - s,1080,67 reps - s,346,211 reps - s,554,12:07 - s
573,David Rodriguez,3478,912,213 reps - s,386,142 reps - s,1306,44 reps - s,723,189 reps - s,151,9:08 - s
574,Jacob Ladd,3484,1194,193 reps - s,872,113 reps - s,804,94 reps - s,340,211 reps - s,274,9:56 - s
574,Tre Winters,3484,1419,173 reps - s,350,146 reps - s,347,135 reps - s,407,206 reps - s,961,16:05 - s
576,Kevin Garrett,3491,1081,203 reps - s,796,117 reps - s,751,95 reps - s,466,203 reps - s,397,10:58 - s
577,Michael Colby,3494,775,219 reps - s,466,138 reps - s,1049,68 reps - s,650,192 reps - s,554,12:07 - s
578,James Rigoulot,3497,627,19:46 - s,580,128 reps - s,819,93 reps - s,819,183 reps - s,652,12:51 - s
579,Beau Beza,3498,1184,194 reps - s,502,136 reps - s,184,166 reps - s,905,178 reps - s,723,13:30 - s
579,Matthew Duris,3498,429,18:43 - s,348,146 reps - s,1044,68 reps - s,459,204 reps - s,1218,0
581,Gregg Chester,3500,600,19:40 - s,892,112 reps - s,857,92 reps - s,876,179 reps - s,275,9:58 - s
581,Colby Cox,3500,367,18:12 - s,538,135 reps - s,633,105 reps - s,744,187 reps - s,1218,0
583,Chris Schorle,3513,542,19:23 - s,867,113 reps - s,658,104 reps - s,737,188 reps - s,709,13:24 - s
584,Mohammed Mustafa,3515,1383,176 reps - s,807,116 reps - s,226,154 reps - s,652,192 reps - s,447,11:18 - s
585,Orlando Rico,3534,1223,191 reps - s,281,158 reps - s,269,143 reps - s,543,199 reps - s,1218,0
586,Andrew Guerrero,3536,822,217 reps - s,1339,78 reps - s,521,117 reps - s,403,207 reps - s,451,11:19 - s
587,Luis Castillo,3538,1108,200 reps - s,794,117 reps - s,290,142 reps - s,682,191 reps - s,664,12:56 - s
588,Victor Garcia,3547,1099,201 reps - s,1324,78 reps - s,102,191 reps - s,675,191 reps - s,347,10:32 - s
589,Cyrus Merritt,3554,466,18:56 - s,294,156 reps - s,1390,0,1337,0,67,8:17 - s
590,Mike Perez,3558,943,212 reps - s,1036,102 reps - s,584,106 reps - s,796,185 reps - s,199,9:28 - s
590,Jorge Heredia,3558,409,18:33 - s,1562,0,510,117 reps - s,738,188 reps - s,339,10:30 - s
592,Mansour Usudan,3570,1537,160 reps - s,802,116 reps - s,437,129 reps - s,474,203 reps - s,320,10:22 - s
593,Toby Anderson,3571,672,19:53 - s,517,136 reps - s,554,107 reps - s,610,195 reps - s,1218,0
594,Jace Files,3589,1018,210 reps - s,197,170 reps - s,740,96 reps - s,863,180 reps - s,771,13:52 - s
595,Andrew Gibson,3594,925,213 reps - s,761,118 reps - s,210,155 reps - s,1337,0,361,10:39 - s
596,Mark De Guia,3603,905,214 reps - s,925,109 reps - s,396,131 reps - s,908,178 reps - s,469,11:24 - s
596,Chadley Barber,3603,482,19:01 - s,455,139 reps - s,971,71 reps - s,477,203 reps - s,1218,0
598,Ramon Valdez,3604,740,221 reps - s,1075,94 reps - s,314,141 reps - s,1337,0,138,8:59 - s
599,Kanat Iskaliyev,3607,1035,209 reps - s,652,124 reps - s,442,129 reps - s,820,183 reps - s,658,12:54 - s
600,William Standifird,3613,1317,183 reps - s,1027,102 reps - s,152,178 reps - s,429,205 reps - s,688,13:10 - s
600,Arrick Estrada,3613,370,18:14 - s,672,123 reps - s,1125,60 reps - s,657,192 reps - s,789,14:02 - s
602,Julian Bedoya,3619,649,19:50 - s,605,127 reps - s,1021,69 reps - s,664,192 reps - s,680,13:05 - s
603,Matthew Itz,3622,1070,205 reps - s,740,119 reps - s,142,179 reps - s,452,204 reps - s,1218,0
604,Andy Osborn,3629,1331,182 reps - s,700,122 reps - s,158,178 reps - s,798,185 reps - s,642,12:48 - s
605,Eddie Irigoyen,3633,442,18:48 - s,1205,84 reps - s,918,82 reps - s,450,204 reps - s,618,12:40 - s
605,Milton Smith,3633,745,221 reps - s,987,107 reps - s,801,94 reps - s,535,199 reps - s,565,12:11 - s
607,Lowell Goodman,3634,561,19:30 - s,94,180 reps - s,424,130 reps - s,1337,0,1218,0
608,Jerel Davis,3640,860,215 reps - s,670,123 reps - s,447,129 reps - s,1106,157 reps - s,557,12:08 - s
609,Mike McGown,3641,409,18:33 - s,808,116 reps - s,969,71 reps - s,546,198 reps - s,909,15:18 - s
610,Alejandro Zamora,3642,649,19:50 - s,929,109 reps - s,641,104 reps - s,866,180 reps - s,557,12:08 - s
611,Clayton Yost,3645,765,220 reps - s,1435,78 reps - s,194,166 reps - s,460,203 reps - s,791,14:06 - s
612,Corey Soignet,3650,1313,183 reps - s,491,136 reps - s,614,105 reps - s,575,196 reps - s,657,12:53 - s
613,Robert Buehler,3655,1145,197 reps - s,404,141 reps - s,626,105 reps - s,807,184 reps - s,673,13:01 - s
614,Guillermo Ibarra,3656,1005,210 reps - s,828,115 reps - s,755,95 reps - s,542,199 reps - s,526,11:53 - s
615,Dan Williams,3670,323,17:56 - s,509,136 reps - s,1390,0,520,200 reps - s,928,15:36 - s
616,Jon Sarker,3672,1311,184 reps - s,381,142 reps - s,363,132 reps - s,1171,148 reps - s,446,11:17 - s
617,Kevin Armstrong,3673,1056,206 reps - s,645,124 reps - s,405,130 reps - s,538,199 reps - s,1029,17:29 - s
618,Jarius Williams,3675,447,18:50 - s,334,146 reps - s,339,137 reps - s,1337,0,1218,0
619,Barry Quirk,3676,1207,192 reps - s,696,122 reps - s,525,117 reps - s,828,183 reps - s,420,11:06 - s
620,Dino Smith,3679,1197,193 reps - s,680,122 reps - s,717,96 reps - s,563,197 reps - s,522,11:52 - s
621,Joel McLain,3685,1046,207 reps - s,364,144 reps - s,793,94 reps - s,931,175 reps - s,551,12:04 - s
622,David Winstead,3686,718,224 reps - s,1562,0,701,99 reps - s,320,213 reps - s,385,10:53 - s
623,David Bourg,3688,984,211 reps - s,437,140 reps - s,157,178 reps - s,892,178 reps - s,1218,0
623,Jeremy Icenogle,3688,190,16:46 - s,1101,92 reps - s,466,123 reps - s,1337,0,594,12:28 - s
625,Robert Welch,3690,557,19:29 - s,542,135 reps - s,36,21:21 - s,1337,0,1218,0
626,Mark Hopper,3708,518,19:15 - s,1361,78 reps - s,1134,60 reps - s,142,236 reps - s,553,12:06 - s
627,Matt Lord,3716,474,18:58 - s,899,112 reps - s,484,119 reps - s,1076,162 reps - s,783,13:59 - s
628,Blake Werner,3720,1016,210 reps - s,739,119 reps - s,528,117 reps - s,750,187 reps - s,687,13:09 - s
629,Matthew Bray,3721,584,19:37 - s,528,136 reps - s,598,106 reps - s,793,185 reps - s,1218,0
630,Cory Oglesby,3723,941,212 reps - s,777,117 reps - s,239,154 reps - s,548,198 reps - s,1218,0
631,Cody Turner,3727,142,16:22 - s,1228,83 reps - s,427,129 reps - s,712,189 reps - s,1218,0
632,Brad Trapnell,3728,459,18:54 - s,1562,0,1390,0,116,240 reps - s,201,9:29 - s
633,Hiram Martinez,3732,590,19:38 - s,874,113 reps - s,533,117 reps - s,1061,164 reps - s,674,13:03 - s
634,Jody Knight,3738,681,19:56 - s,902,112 reps - s,806,94 reps - s,798,185 reps - s,551,12:04 - s
635,Matt Glisson,3745,778,219 reps - s,1195,85 reps - s,367,132 reps - s,497,201 reps - s,908,15:16 - s
636,Shaun Wilkinson,3747,832,216 reps - s,856,113 reps - s,721,96 reps - s,658,192 reps - s,680,13:05 - s
637,Michael Dumas,3751,975,211 reps - s,727,120 reps - s,559,107 reps - s,925,176 reps - s,565,12:11 - s
638,Victor Guevara,3754,542,19:23 - s,47,201 reps - s,610,105 reps - s,1337,0,1218,0
639,Darrin Hicks,3756,953,212 reps - s,1242,82 reps - s,201,156 reps - s,655,192 reps - s,705,13:21 - s
640,Patrick Fraley,3757,245,17:16 - s,235,163 reps - s,1390,0,669,192 reps - s,1218,0
640,Ian Horne,3757,534,19:20 - s,1029,102 reps - s,970,71 reps - s,317,213 reps - s,907,15:15 - s
642,Bob Sanchez,3760,713,224 reps - s,931,109 reps - s,517,117 reps - s,599,195 reps - s,1000,16:52 - s
643,Christopher Martin,3761,957,212 reps - s,1178,86 reps - s,590,106 reps - s,384,208 reps - s,652,12:51 - s
644,Jay Feinstein,3763,192,16:47 - s,528,136 reps - s,1367,36 reps - s,1337,0,339,10:30 - s
645,Robert Hayley,3766,1222,191 reps - s,1322,78 reps - s,334,139 reps - s,556,197 reps - s,332,10:25 - s
645,Doug Oppenheimer,3766,701,20:00 - s,451,139 reps - s,533,117 reps - s,1337,0,744,13:41 - s
647,Aaron Garcia,3777,800,218 reps - s,1065,96 reps - s,1390,0,347,211 reps - s,175,9:20 - s
647,Jim Regan,3777,611,19:42 - s,825,115 reps - s,1295,45 reps - s,315,213 reps - s,731,13:33 - s
649,William Mitchell,3779,635,19:48 - s,1562,0,688,102 reps - s,248,220 reps - s,646,12:49 - s
650,Charles Foster,3785,455,18:53 - s,474,137 reps - s,301,141 reps - s,1337,0,1218,0
651,Dan Chasteen,3787,507,19:11 - s,307,152 reps - s,418,130 reps - s,1337,0,1218,0
651,David Brewer,3787,1018,210 reps - s,772,118 reps - s,598,106 reps - s,477,203 reps - s,922,15:32 - s
653,Francisco Melendez,3788,1811,0,1562,0,131,179 reps - s,206,226 reps - s,78,8:23 - s
654,Mark Dozier,3790,748,221 reps - s,1306,79 reps - s,135,179 reps - s,383,208 reps - s,1218,0
654,Dylan Amons,3790,1273,187 reps - s,558,132 reps - s,837,93 reps - s,633,193 reps - s,489,11:37 - s
656,Stephen Peacock,3794,657,19:51 - s,1079,94 reps - s,618,105 reps - s,222,223 reps - s,1218,0
656,Christopher Garza,3794,227,17:07 - s,586,128 reps - s,1390,0,373,209 reps - s,1218,0
658,Omar Miranda,3801,240,17:14 - s,246,162 reps - s,760,95 reps - s,1337,0,1218,0
659,Ryan Williams,3804,806,217 reps - s,621,126 reps - s,738,96 reps - s,537,199 reps - s,1102,19:18 - s
660,Sundeep Patel,3811,478,19:00 - s,1026,102 reps - s,1390,0,447,204 reps - s,470,11:25 - s
661,Humberto Nunez,3812,269,17:31 - s,1562,0,886,87 reps - s,616,195 reps - s,479,11:30 - s
662,Miguel Salazar,3818,877,215 reps - s,1241,82 reps - s,992,70 reps - s,433,205 reps - s,275,9:58 - s
663,Germann Rivera,3824,1074,204 reps - s,482,136 reps - s,764,95 reps - s,1057,164 reps - s,447,11:18 - s
664,Josh Roane,3832,1063,206 reps - s,1124,90 reps - s,159,178 reps - s,603,195 reps - s,883,14:57 - s
664,Tanner Parker,3832,1010,210 reps - s,698,122 reps - s,723,96 reps - s,860,180 reps - s,541,12:00 - s
666,Jason Peterson,3842,1397,175 reps - s,843,114 reps - s,492,118 reps - s,637,193 reps - s,473,11:27 - s
667,Marco Camp,3847,1271,187 reps - s,1562,0,302,141 reps - s,253,220 reps - s,459,11:22 - s
668,Blake Soto,3848,665,19:52 - s,199,169 reps - s,1390,0,1337,0,257,9:50 - s
668,Jay Torres,3848,555,19:28 - s,1145,89 reps - s,944,80 reps - s,586,195 reps - s,618,12:40 - s
670,Will Sickles,3853,734,222 reps - s,641,125 reps - s,577,106 reps - s,683,191 reps - s,1218,0
671,Zac Barnes,3855,685,19:57 - s,587,128 reps - s,1390,0,585,195 reps - s,608,12:35 - s
672,Matthew Gill,3856,611,19:42 - s,712,121 reps - s,429,129 reps - s,886,179 reps - s,1218,0
673,Brian Dyke,3869,1811,0,1562,0,93,191 reps - s,350,210 reps - s,53,8:00 - s
674,Rick Portier,3874,1149,197 reps - s,893,112 reps - s,376,131 reps - s,786,185 reps - s,670,12:59 - s
675,Roland Baker,3880,1033,209 reps - s,853,113 reps - s,592,106 reps - s,760,186 reps - s,642,12:48 - s
676,Cade Briggle,3890,747,221 reps - s,564,131 reps - s,785,94 reps - s,576,196 reps - s,1218,0
677,Daniel Leitao,3891,1373,177 reps - s,589,128 reps - s,477,120 reps - s,963,173 reps - s,489,11:37 - s
678,John Upton,3901,185,16:42 - s,1210,84 reps - s,1390,0,337,212 reps - s,779,13:58 - s
679,Jared Trickey,3911,1499,164 reps - s,671,123 reps - s,881,89 reps - s,328,212 reps - s,532,11:56 - s
679,Chad Ontko,3911,1362,179 reps - s,675,123 reps - s,594,106 reps - s,798,185 reps - s,482,11:32 - s
681,Justin McKee,3914,674,19:54 - s,550,134 reps - s,598,106 reps - s,1337,0,755,13:45 - s
682,Jared O'Neal,3917,929,213 reps - s,1221,83 reps - s,648,104 reps - s,589,195 reps - s,530,11:55 - s
683,Matthew Amidon,3918,1811,0,186,170 reps - s,1390,0,424,205 reps - s,107,8:43 - s
683,Ali Gilan,3918,983,211 reps - s,954,107 reps - s,609,105 reps - s,906,178 reps - s,466,11:23 - s
685,Marlon Alvarez,3919,1049,207 reps - s,723,120 reps - s,815,93 reps - s,720,189 reps - s,612,12:37 - s
686,Bruce Graham,3920,415,18:35 - s,1289,79 reps - s,1245,48 reps - s,568,196 reps - s,403,11:01 - s
687,Clayton Kemp,3923,825,217 reps - s,322,148 reps - s,1390,0,168,232 reps - s,1218,0
688,Tyler Vincent,3925,507,19:11 - s,451,139 reps - s,999,69 reps - s,1133,154 reps - s,835,14:29 - s
689,Chris Rigsby,3928,386,18:23 - s,734,120 reps - s,1390,0,861,180 reps - s,557,12:08 - s
690,Seth Cho,3943,730,222 reps - s,1212,84 reps - s,640,104 reps - s,872,179 reps - s,489,11:37 - s
691,Chris Hartley,3945,233,17:10 - s,966,107 reps - s,1175,58 reps - s,580,196 reps - s,991,16:38 - s
692,Matt Parker,3946,1083,203 reps - s,1562,0,257,143 reps - s,483,202 reps - s,561,12:09 - s
693,Eric Hurst,3947,99,15:47 - s,1104,91 reps - s,1230,55 reps - s,296,215 reps - s,1218,0
694,Brad Epstein,3952,996,210 reps - s,1038,102 reps - s,917,82 reps - s,238,220 reps - s,763,13:48 - s
695,Eric Fritts,3956,688,19:58 - s,219,165 reps - s,494,118 reps - s,1337,0,1218,0
696,Josh Thomas,3957,1138,198 reps - s,1438,78 reps - s,145,178 reps - s,721,189 reps - s,515,11:50 - s
697,Tyler Jacobs,3958,577,19:35 - s,708,121 reps - s,1091,67 reps - s,555,197 reps - s,1027,17:28 - s
698,Jeremiah Gomez,3964,1293,185 reps - s,1093,93 reps - s,575,106 reps - s,449,204 reps - s,554,12:07 - s
699,Jonathan Morales,3967,1065,205 reps - s,521,136 reps - s,343,136 reps - s,820,183 reps - s,1218,0
700,Jamie Hernandez,3969,1050,207 reps - s,972,107 reps - s,144,179 reps - s,1337,0,466,11:23 - s
700,Eddy Davis,3969,522,19:16 - s,742,119 reps - s,549,107 reps - s,1337,0,819,14:22 - s
702,John Redd,3975,732,222 reps - s,1141,89 reps - s,930,81 reps - s,581,196 reps - s,591,12:27 - s
703,Cresencio Lopez,3980,1506,163 reps - s,999,106 reps - s,209,155 reps - s,632,193 reps - s,634,12:45 - s
