Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
237,Steve Spensley,1563,425,19:25 - s,166,149 reps - s,27,23:53 - s,182,211 reps - s,763,0
238,Zoubeir Ravate,1565,462,19:38 - s,428,119 reps - s,338,94 reps - s,188,211 reps - s,149,10:18 - s
239,Amer Sayyed,1581,506,19:55 - s,221,141 reps - s,141,130 reps - s,299,198 reps - s,414,13:43 - s
240,Luiz Alcoforado,1592,343,18:48 - s,330,128 reps - s,439,80 reps - s,98,230 reps - s,382,13:20 - s
240,Abdullah Alsalmi,1592,415,19:21 - s,359,125 reps - s,369,92 reps - s,159,215 reps - s,290,12:03 - s
242,Munem Qureshi,1593,489,19:47 - s,253,139 reps - s,274,103 reps - s,399,187 reps - s,178,10:40 - s
243,Joe Roshinko,1594,176,16:54 - s,380,123 reps - s,429,81 reps - s,150,218 reps - s,459,14:34 - s
244,Majed Alsharqani,1603,474,19:41 - s,48,196 reps - s,837,0,37,249 reps - s,207,10:55 - s
245,Hamza Wessleti,1604,312,18:33 - s,296,135 reps - s,124,141 reps - s,781,110 reps - s,91,9:25 - s
246,Brett Acutt,1612,366,18:59 - s,384,122 reps - s,328,94 reps - s,370,190 reps - s,164,10:31 - s
247,Jean-Claude Regnard,1620,168,16:49 - s,250,139 reps - s,308,95 reps - s,323,195 reps - s,571,17:24 - s
248,Motaz Almohamady,1660,345,18:49 - s,403,120 reps - s,121,141 reps - s,356,192 reps - s,435,14:08 - s
249,Filipe Ramos,1662,312,18:33 - s,437,118 reps - s,487,69 reps - s,312,197 reps - s,114,9:44 - s
250,Zaky Swissa,1664,306,18:30 - s,134,161 reps - s,747,45 reps - s,54,242 reps - s,423,13:49 - s
251,Nathan Herr,1669,270,18:03 - s,176,146 reps - s,606,59 reps - s,289,199 reps - s,328,12:35 - s
252,Peter Kristensen,1674,411,19:19 - s,526,112 reps - s,217,106 reps - s,318,196 reps - s,202,10:54 - s
253,Dan Clarence,1679,223,17:29 - s,494,114 reps - s,552,67 reps - s,243,204 reps - s,167,10:34 - s
254,Nicolas Vermaut,1687,242,17:45 - s,155,154 reps - s,198,107 reps - s,329,195 reps - s,763,0
254,Gaston Gonzalez,1687,323,18:39 - s,287,136 reps - s,230,105 reps - s,614,158 reps - s,233,11:22 - s
256,Kevin Joss,1697,359,18:55 - s,152,155 reps - s,715,47 reps - s,203,208 reps - s,268,11:52 - s
256,Mohammad Hably,1697,291,18:22 - s,159,153 reps - s,387,92 reps - s,384,189 reps - s,476,14:53 - s
256,Hani Nash,1697,298,18:26 - s,299,134 reps - s,237,105 reps - s,511,176 reps - s,352,12:55 - s
259,Abdulla Ishaq,1704,418,19:23 - s,145,157 reps - s,245,105 reps - s,338,194 reps - s,558,16:52 - s
259,Ohad Malizki,1704,493,19:49 - s,331,128 reps - s,444,80 reps - s,217,207 reps - s,219,11:10 - s
261,Ahmed Muqeem,1705,337,18:46 - s,841,78 reps - s,43,191 reps - s,196,209 reps - s,288,12:01 - s
262,Ahmed Alyasi,1706,333,18:45 - s,196,144 reps - s,302,95 reps - s,572,165 reps - s,303,12:10 - s
263,Ahmed Sameh,1709,440,19:31 - s,167,149 reps - s,183,117 reps - s,547,170 reps - s,372,13:13 - s
264,Enock Chinyenze,1710,279,18:14 - s,594,106 reps - s,339,94 reps - s,212,207 reps - s,286,12:00 - s
265,Omar Sheikh,1713,306,18:30 - s,668,90 reps - s,348,93 reps - s,156,216 reps - s,235,11:25 - s
266,Ahmad Alattar,1718,421,19:24 - s,942,0,15,21:25 - s,198,209 reps - s,142,10:14 - s
267,Jonathan Jeffery,1726,681,211 reps - s,184,146 reps - s,427,81 reps - s,297,198 reps - s,137,10:08 - s
268,John O'Kennedy,1738,435,19:29 - s,251,139 reps - s,572,64 reps - s,199,208 reps - s,281,11:58 - s
269,Pascal Fontaine,1741,346,18:50 - s,942,0,146,129 reps - s,35,249 reps - s,272,11:54 - s
270,Jason van der Westhuizen,1748,42,14:15 - s,100,170 reps - s,837,0,304,198 reps - s,465,14:42 - s
271,Vitaly Ermolaev,1751,774,198 reps - s,275,136 reps - s,276,102 reps - s,262,202 reps - s,164,10:31 - s
272,Donald Wells,1752,818,191 reps - s,199,143 reps - s,154,127 reps - s,322,195 reps - s,259,11:47 - s
273,Gaetan Nogues,1757,421,19:24 - s,276,136 reps - s,129,133 reps - s,168,214 reps - s,763,0
274,Faraj Saleh,1770,202,17:12 - s,609,102 reps - s,148,129 reps - s,446,183 reps - s,365,13:08 - s
275,Tony Bascar,1775,655,213 reps - s,319,129 reps - s,362,92 reps - s,167,214 reps - s,272,11:54 - s
276,Sean Ross,1783,545,223 reps - s,414,120 reps - s,214,106 reps - s,365,191 reps - s,245,11:30 - s
277,Matthew Seabrook,1784,318,18:36 - s,227,141 reps - s,256,104 reps - s,517,175 reps - s,466,14:43 - s
278,Shai Hen,1785,582,220 reps - s,211,142 reps - s,420,82 reps - s,253,203 reps - s,319,12:30 - s
279,Denis Vaden,1789,478,19:43 - s,313,131 reps - s,464,71 reps - s,292,199 reps - s,242,11:29 - s
280,Dengo Ngoie,1791,515,19:58 - s,325,128 reps - s,201,107 reps - s,350,192 reps - s,400,13:37 - s
281,Mokhtar Elbedewy,1795,109,15:53 - s,139,158 reps - s,347,93 reps - s,537,172 reps - s,663,21:04 - s
282,Thinus van Schalkwyk,1796,333,18:45 - s,229,141 reps - s,107,141 reps - s,364,191 reps - s,763,0
283,Francois Van Zyl,1799,223,17:29 - s,261,137 reps - s,596,59 reps - s,281,200 reps - s,438,14:10 - s
284,Abdelrahman Khalifa,1806,369,19:00 - s,370,124 reps - s,98,143 reps - s,206,208 reps - s,763,0
285,Zeynel Sancak,1818,107,15:50 - s,94,171 reps - s,28,215 reps - s,826,0,763,0
286,Dia Ezzaoudi,1819,151,16:39 - s,445,118 reps - s,228,105 reps - s,232,205 reps - s,763,0
287,Sebastien Gauthier,1820,630,216 reps - s,731,85 reps - s,45,191 reps - s,263,202 reps - s,151,10:19 - s
287,Timoth Leveque,1820,378,19:02 - s,154,154 reps - s,837,0,183,211 reps - s,268,11:52 - s
289,Ameen Aqeel,1828,263,17:58 - s,413,120 reps - s,432,81 reps - s,405,186 reps - s,315,12:27 - s
290,Anton Knoetze,1835,298,18:26 - s,297,135 reps - s,501,69 reps - s,578,165 reps - s,161,10:30 - s
291,Son Hong,1845,316,18:35 - s,409,120 reps - s,548,67 reps - s,187,211 reps - s,385,13:23 - s
291,Renier van Jaarsveld,1845,399,19:15 - s,487,114 reps - s,376,92 reps - s,231,205 reps - s,352,12:55 - s
293,Paul Brummer,1862,408,19:18 - s,122,163 reps - s,723,46 reps - s,295,198 reps - s,314,12:25 - s
294,Martin Oelofse,1865,637,215 reps - s,216,141 reps - s,253,104 reps - s,313,197 reps - s,446,14:18 - s
295,Christopher McPhee,1876,739,203 reps - s,99,170 reps - s,531,68 reps - s,275,201 reps - s,232,11:20 - s
295,Abdulrahman ALTurki,1876,183,17:00 - s,830,78 reps - s,155,124 reps - s,382,189 reps - s,326,12:34 - s
297,Abdulrahman Bafaraj,1877,194,17:07 - s,353,126 reps - s,349,93 reps - s,218,206 reps - s,763,0
298,De Villiers Smit,1879,79,15:22 - s,441,118 reps - s,757,44 reps - s,257,203 reps - s,345,12:47 - s
299,Amish Patel,1886,402,19:16 - s,304,133 reps - s,518,68 reps - s,316,197 reps - s,346,12:49 - s
300,Moshe Ben Simon,1896,266,17:59 - s,370,124 reps - s,294,96 reps - s,486,179 reps - s,480,14:59 - s
301,Mardus Baragwanath,1900,446,19:33 - s,267,136 reps - s,373,92 reps - s,462,181 reps - s,352,12:55 - s
302,Fahad Al Haroon,1902,537,224 reps - s,471,116 reps - s,306,95 reps - s,340,193 reps - s,248,11:33 - s
303,Alek Zikic,1903,236,17:40 - s,942,0,162,119 reps - s,286,199 reps - s,277,11:57 - s
304,Farouk Abaza,1904,635,215 reps - s,354,125 reps - s,360,92 reps - s,255,203 reps - s,300,12:09 - s
305,Shuaib Booley,1905,656,213 reps - s,123,163 reps - s,207,106 reps - s,626,156 reps - s,293,12:04 - s
306,Fred Delsart,1909,222,17:28 - s,563,108 reps - s,495,69 reps - s,270,202 reps - s,359,12:59 - s
307,Dewaldt Pretorius,1934,330,18:44 - s,401,120 reps - s,673,55 reps - s,240,204 reps - s,290,12:03 - s
308,Robert Greer,1939,234,17:38 - s,276,136 reps - s,153,127 reps - s,784,110 reps - s,492,15:18 - s
308,Charles Thompson,1939,328,18:43 - s,384,122 reps - s,263,104 reps - s,201,208 reps - s,763,0
310,Christo Crous,1942,70,15:16 - s,942,0,424,81 reps - s,197,209 reps - s,309,12:18 - s
311,Jaco von Staden,1949,674,212 reps - s,576,107 reps - s,191,107 reps - s,99,230 reps - s,409,13:39 - s
312,Mohammed Bawazeer,1953,364,18:58 - s,456,117 reps - s,266,104 reps - s,467,180 reps - s,400,13:37 - s
313,Allie Poggenpoel,1957,388,19:09 - s,116,164 reps - s,318,95 reps - s,826,0,309,12:18 - s
314,Shooby Jaffar,1958,446,19:33 - s,653,93 reps - s,354,93 reps - s,280,200 reps - s,225,11:15 - s
315,Mani Atwal,1966,415,19:21 - s,235,141 reps - s,363,92 reps - s,190,210 reps - s,763,0
316,Cameron Thomas,1973,421,19:24 - s,820,78 reps - s,224,106 reps - s,308,197 reps - s,200,10:53 - s
316,Sheldon Balie,1973,207,17:15 - s,362,124 reps - s,680,55 reps - s,360,192 reps - s,364,13:05 - s
318,Chad Moore,1983,730,205 reps - s,408,120 reps - s,249,105 reps - s,418,186 reps - s,178,10:40 - s
319,Abdullah Kesmen,1984,94,15:41 - s,76,175 reps - s,837,0,214,207 reps - s,763,0
320,Grace Frdric,1985,593,219 reps - s,368,124 reps - s,160,120 reps - s,494,178 reps - s,370,13:11 - s
321,Wilfrid Martial,1988,92,15:40 - s,110,165 reps - s,197,107 reps - s,826,0,763,0
322,Blake Winter,1998,228,17:37 - s,215,141 reps - s,196,107 reps - s,596,161 reps - s,763,0
323,Johan Nell,2000,238,17:41 - s,458,117 reps - s,564,67 reps - s,269,202 reps - s,471,14:48 - s
324,Rienzo Colpo,2001,73,15:20 - s,729,85 reps - s,558,67 reps - s,200,208 reps - s,441,14:15 - s
325,Matt Davis,2004,340,18:47 - s,173,146 reps - s,334,94 reps - s,394,188 reps - s,763,0
326,Ahmed Essa,2006,564,221 reps - s,391,122 reps - s,116,141 reps - s,645,153 reps - s,290,12:03 - s
327,Abdulrahman Baeshen,2013,523,19:59 - s,228,141 reps - s,669,55 reps - s,368,190 reps - s,225,11:15 - s
327,Albert Dreyer,2013,493,19:49 - s,344,127 reps - s,475,70 reps - s,390,188 reps - s,311,12:20 - s
329,Shahan Ramkissoon,2023,497,19:50 - s,245,140 reps - s,289,96 reps - s,587,164 reps - s,405,13:38 - s
330,Jasem Alnuaimi,2032,453,19:35 - s,323,128 reps - s,65,166 reps - s,428,185 reps - s,763,0
331,Heinrich Van Rooyen,2036,625,216 reps - s,431,119 reps - s,636,57 reps - s,244,204 reps - s,100,9:34 - s
332,Johnny Norton,2039,152,16:40 - s,115,164 reps - s,837,0,826,0,109,9:38 - s
332,Saleh Ayed,2039,477,19:42 - s,483,115 reps - s,589,60 reps - s,236,204 reps - s,254,11:43 - s
334,Henry van Aarde,2057,351,18:53 - s,568,107 reps - s,264,104 reps - s,625,156 reps - s,249,11:36 - s
335,Riad Katkhoda,2062,551,222 reps - s,326,128 reps - s,358,93 reps - s,480,179 reps - s,347,12:50 - s
336,Romalin Nagan,2069,735,204 reps - s,449,117 reps - s,299,95 reps - s,363,191 reps - s,223,11:14 - s
337,Raed Dawood,2070,340,18:47 - s,350,126 reps - s,490,69 reps - s,525,173 reps - s,365,13:08 - s
338,Jason Ellis,2075,666,213 reps - s,307,133 reps - s,311,95 reps - s,483,179 reps - s,308,12:16 - s
339,Bennie Vermeulen,2080,759,200 reps - s,517,112 reps - s,177,117 reps - s,489,178 reps - s,138,10:09 - s
339,Kevin Murphy,2080,244,17:46 - s,487,114 reps - s,837,0,178,212 reps - s,334,12:39 - s
341,Youssef Ali,2088,351,18:53 - s,540,112 reps - s,390,92 reps - s,138,220 reps - s,669,21:21 - s
342,Faysal Tabbarah,2091,213,17:18 - s,202,143 reps - s,760,44 reps - s,413,186 reps - s,503,15:33 - s
343,Mohammed Alsudairy,2092,136,16:24 - s,411,120 reps - s,343,93 reps - s,439,184 reps - s,763,0
344,Danie Louw,2100,523,19:59 - s,153,155 reps - s,341,93 reps - s,320,195 reps - s,763,0
345,Ahmed Aljouaan,2109,729,205 reps - s,302,134 reps - s,480,70 reps - s,293,198 reps - s,305,12:13 - s
346,Alejandro Porras,2127,597,218 reps - s,268,136 reps - s,127,136 reps - s,372,190 reps - s,763,0
347,Tal Rubenstein,2141,582,220 reps - s,131,162 reps - s,835,6 reps - s,249,204 reps - s,344,12:46 - s
348,Oqab Alotaibi,2152,384,19:06 - s,422,119 reps - s,364,92 reps - s,658,151 reps - s,324,12:32 - s
349,Adrian Siboe,2154,427,19:27 - s,321,129 reps - s,484,70 reps - s,536,172 reps - s,386,13:24 - s
350,Jorge Cordova Lau,2161,1088,0,301,134 reps - s,344,93 reps - s,125,221 reps - s,303,12:10 - s
351,Eissa Alireza,2178,632,216 reps - s,478,115 reps - s,481,70 reps - s,294,198 reps - s,293,12:04 - s
352,David Felix,2191,311,18:32 - s,775,82 reps - s,631,58 reps - s,126,221 reps - s,348,12:52 - s
353,Leon Snyman,2195,515,19:58 - s,500,113 reps - s,495,69 reps - s,379,189 reps - s,306,12:14 - s
354,Koray Goytan,2196,326,18:40 - s,206,143 reps - s,75,155 reps - s,826,0,763,0
354,Hussein Fakhri,2196,792,195 reps - s,256,138 reps - s,837,0,136,220 reps - s,175,10:38 - s
356,Adrian Geaves,2204,446,19:33 - s,539,112 reps - s,583,61 reps - s,434,184 reps - s,202,10:54 - s
356,Chris Sunga,2204,430,19:28 - s,289,136 reps - s,624,58 reps - s,437,184 reps - s,424,13:51 - s
358,Anas AbuOun,2215,366,18:59 - s,644,93 reps - s,837,0,175,212 reps - s,193,10:49 - s
359,Ahmed Abuzinadah,2216,651,214 reps - s,800,80 reps - s,317,95 reps - s,186,211 reps - s,262,11:48 - s
360,Mohammad Al Shaer,2219,824,190 reps - s,536,112 reps - s,87,154 reps - s,433,184 reps - s,339,12:44 - s
361,Angel Gomez Vallejo,2220,361,18:56 - s,113,165 reps - s,663,56 reps - s,642,153 reps - s,441,14:15 - s
361,Cesar Younes,2220,441,19:32 - s,341,127 reps - s,549,67 reps - s,415,186 reps - s,474,14:50 - s
363,Andr Fialho,2224,1088,0,284,136 reps - s,573,63 reps - s,123,221 reps - s,156,10:28 - s
364,Mohamed Saary,2228,306,18:30 - s,614,102 reps - s,229,105 reps - s,422,185 reps - s,657,20:45 - s
365,James Allan,2232,581,220 reps - s,276,136 reps - s,576,63 reps - s,382,189 reps - s,417,13:44 - s
366,Mohamed Shoukry,2237,774,198 reps - s,461,116 reps - s,283,97 reps - s,314,197 reps - s,405,13:38 - s
367,Wayne Whittal,2239,487,19:46 - s,738,85 reps - s,337,94 reps - s,424,185 reps - s,253,11:41 - s
368,Patrick de Goede,2240,642,215 reps - s,342,127 reps - s,651,57 reps - s,376,190 reps - s,229,11:16 - s
369,Ahmed Nashar,2253,810,192 reps - s,230,141 reps - s,630,58 reps - s,336,194 reps - s,247,11:32 - s
370,Dylan Correia,2256,418,19:23 - s,289,136 reps - s,423,81 reps - s,685,142 reps - s,441,14:15 - s
371,Hannes van den Berg,2260,699,210 reps - s,653,93 reps - s,313,95 reps - s,323,195 reps - s,272,11:54 - s
372,Ben Todd,2262,347,18:52 - s,410,120 reps - s,357,93 reps - s,826,0,322,12:31 - s
373,Abdullah Al Assadi,2263,281,18:15 - s,136,160 reps - s,257,104 reps - s,826,0,763,0
374,Julien Verspieren,2265,298,18:26 - s,430,119 reps - s,782,43 reps - s,407,186 reps - s,348,12:52 - s
375,Henry Jonker,2271,579,220 reps - s,424,119 reps - s,730,45 reps - s,204,208 reps - s,334,12:39 - s
375,Emile Makhlouf,2271,554,222 reps - s,344,127 reps - s,332,94 reps - s,689,141 reps - s,352,12:55 - s
377,Ruan Potgieter,2273,906,177 reps - s,233,141 reps - s,353,93 reps - s,327,195 reps - s,454,14:30 - s
378,Ben Manonga,2275,549,222 reps - s,942,0,132,132 reps - s,366,190 reps - s,286,12:00 - s
379,Sbastien Sanjullian,2276,441,19:32 - s,351,126 reps - s,396,84 reps - s,826,0,262,11:48 - s
380,Mathieu Bouvret,2277,544,223 reps - s,550,110 reps - s,471,70 reps - s,344,193 reps - s,368,13:09 - s
381,Ivan Mendoza,2279,491,19:48 - s,766,83 reps - s,295,96 reps - s,349,192 reps - s,378,13:16 - s
382,Fadi Quran,2283,578,220 reps - s,469,116 reps - s,309,95 reps - s,435,184 reps - s,492,15:18 - s
383,Gurol Gulumser,2286,552,222 reps - s,468,116 reps - s,620,58 reps - s,257,203 reps - s,389,13:25 - s
384,Cedric Gally,2287,298,18:26 - s,582,107 reps - s,685,54 reps - s,529,173 reps - s,193,10:49 - s
385,Cagri Incedogan,2289,722,206 reps - s,448,117 reps - s,312,95 reps - s,436,184 reps - s,371,13:12 - s
386,Mohammed AlHashemi,2291,824,190 reps - s,276,136 reps - s,185,116 reps - s,578,165 reps - s,428,13:55 - s
387,Kamohelo Mokanyane,2296,468,19:40 - s,926,68 reps - s,145,129 reps - s,373,190 reps - s,384,13:22 - s
388,Chris Le Roux,2299,501,19:51 - s,367,124 reps - s,449,71 reps - s,585,164 reps - s,397,13:33 - s
389,Hakan Ayzeren,2300,277,18:10 - s,496,114 reps - s,418,82 reps - s,562,166 reps - s,547,16:36 - s
390,Yusuf Nanabhay,2310,215,17:25 - s,451,117 reps - s,628,58 reps - s,826,0,190,10:47 - s
391,Awni Petro,2313,554,222 reps - s,377,123 reps - s,639,57 reps - s,425,185 reps - s,318,12:28 - s
392,Deon Van Tonder,2321,548,222 reps - s,623,102 reps - s,322,94 reps - s,353,192 reps - s,475,14:52 - s
393,Tudor Todorov,2322,659,213 reps - s,519,112 reps - s,281,98 reps - s,485,179 reps - s,378,13:16 - s
394,George Moorcroft,2323,446,19:33 - s,897,77 reps - s,272,104 reps - s,348,192 reps - s,360,13:00 - s
395,Ali Alduaij,2328,699,210 reps - s,391,122 reps - s,320,95 reps - s,428,185 reps - s,490,15:16 - s
395,Shawn Sipman,2328,333,18:45 - s,498,113 reps - s,412,82 reps - s,572,165 reps - s,513,15:46 - s
397,Omer Karahan,2330,295,18:24 - s,942,0,136,131 reps - s,826,0,131,10:03 - s
398,Avi Elbilia,2340,685,211 reps - s,364,124 reps - s,502,69 reps - s,248,204 reps - s,541,16:32 - s
399,Tariq Jundi,2343,562,221 reps - s,693,88 reps - s,702,47 reps - s,208,207 reps - s,178,10:40 - s
399,Jose Neto,2343,457,19:36 - s,243,140 reps - s,837,0,476,180 reps - s,330,12:36 - s
399,Abdulla Al Matrooshi,2343,279,18:14 - s,824,78 reps - s,275,102 reps - s,403,187 reps - s,562,17:01 - s
402,David Ornstein,2352,427,19:27 - s,230,141 reps - s,106,142 reps - s,826,0,763,0
403,Henning Malan,2356,452,19:34 - s,356,125 reps - s,331,94 reps - s,676,145 reps - s,541,16:32 - s
404,Hakan Mete,2359,497,19:50 - s,572,107 reps - s,837,0,177,212 reps - s,276,11:55 - s
405,Henk Steyn,2360,105,15:48 - s,683,89 reps - s,837,0,335,194 reps - s,400,13:37 - s
406,Alejandro Hamuy-Blanco,2361,723,206 reps - s,466,116 reps - s,239,105 reps - s,487,178 reps - s,446,14:18 - s
406,Michael Diehl,2361,328,18:43 - s,440,118 reps - s,414,82 reps - s,416,186 reps - s,763,0
408,Malcolm Stone,2369,547,223 reps - s,326,128 reps - s,585,60 reps - s,497,177 reps - s,414,13:43 - s
409,Louis Mollentze,2373,380,19:03 - s,574,107 reps - s,340,94 reps - s,473,180 reps - s,606,18:33 - s
410,Mosab Abu Nasser,2380,330,18:44 - s,769,82 reps - s,382,92 reps - s,381,189 reps - s,518,15:57 - s
411,Bruno Mounien,2382,563,221 reps - s,287,136 reps - s,710,47 reps - s,411,186 reps - s,411,13:40 - s
412,Mezino Yohan,2397,582,220 reps - s,311,131 reps - s,542,67 reps - s,456,182 reps - s,506,15:36 - s
412,Hazem Qteishat,2397,676,212 reps - s,475,115 reps - s,482,70 reps - s,402,187 reps - s,362,13:03 - s
414,Mohammed Bawazir,2402,794,195 reps - s,502,113 reps - s,223,106 reps - s,675,145 reps - s,208,10:57 - s
415,Huseyin Aritkan,2404,398,19:14 - s,669,90 reps - s,488,69 reps - s,519,175 reps - s,330,12:36 - s
416,Lohan Faber,2409,167,16:48 - s,942,0,837,0,229,205 reps - s,234,11:24 - s
417,Wesley Boshoff,2414,430,19:28 - s,547,111 reps - s,597,59 reps - s,287,199 reps - s,553,16:49 - s
418,Ryan Blumenthal,2421,645,215 reps - s,523,112 reps - s,293,96 reps - s,298,198 reps - s,662,20:56 - s
419,Bar Singfer,2422,928,173 reps - s,455,117 reps - s,179,117 reps - s,449,183 reps - s,411,13:40 - s
420,Francois Louw,2425,414,19:20 - s,300,134 reps - s,431,81 reps - s,826,0,454,14:30 - s
421,Abood Alsaleh,2428,534,224 reps - s,376,123 reps - s,419,82 reps - s,509,176 reps - s,590,17:56 - s
422,Anand Mathew,2430,1088,0,389,122 reps - s,225,106 reps - s,451,182 reps - s,277,11:57 - s
423,Altaaf Karolia,2432,493,19:49 - s,555,109 reps - s,469,70 reps - s,616,158 reps - s,299,12:08 - s
424,Tiago Silva,2435,143,16:30 - s,473,115 reps - s,541,67 reps - s,744,124 reps - s,534,16:16 - s
425,Jurgen Miles,2440,110,15:57 - s,586,107 reps - s,399,83 reps - s,582,165 reps - s,763,0
426,Philip Steyn,2442,478,19:43 - s,510,112 reps - s,495,69 reps - s,611,159 reps - s,348,12:52 - s
427,Abdulhalim Abdin,2446,645,215 reps - s,781,81 reps - s,157,121 reps - s,491,178 reps - s,372,13:13 - s
428,Gary van Zyl,2449,277,18:10 - s,812,79 reps - s,605,59 reps - s,387,189 reps - s,368,13:09 - s
429,Theo Potgieter,2453,515,19:58 - s,472,115 reps - s,545,67 reps - s,546,170 reps - s,375,13:14 - s
430,Daniel Tyer,2454,804,194 reps - s,405,120 reps - s,468,70 reps - s,419,185 reps - s,358,12:58 - s
431,Alabbas Jadkarim,2460,162,16:45 - s,822,78 reps - s,380,92 reps - s,333,194 reps - s,763,0
432,Grant Fairbrother,2479,956,169 reps - s,445,118 reps - s,492,69 reps - s,527,173 reps - s,59,8:54 - s
433,Nico Van der Westhuizen,2480,89,15:34 - s,361,124 reps - s,837,0,430,184 reps - s,763,0
434,Marc Dufourq,2484,771,198 reps - s,358,125 reps - s,491,69 reps - s,534,172 reps - s,330,12:36 - s
435,Adrian Esterhuizen,2486,760,200 reps - s,504,113 reps - s,285,96 reps - s,367,190 reps - s,570,17:18 - s
436,Aviram Levy,2493,564,221 reps - s,391,122 reps - s,484,70 reps - s,442,184 reps - s,612,18:43 - s
437,Erkan Rasitoglu,2498,457,19:36 - s,906,73 reps - s,304,95 reps - s,572,165 reps - s,259,11:47 - s
438,Jay Little,2504,509,19:56 - s,415,120 reps - s,752,44 reps - s,343,193 reps - s,485,15:08 - s
439,Uzair Karolia,2509,337,18:46 - s,248,139 reps - s,736,45 reps - s,721,133 reps - s,467,14:46 - s
440,Valdis Leikus,2521,568,220 reps - s,129,162 reps - s,601,59 reps - s,636,154 reps - s,587,17:49 - s
441,James Blatherwick,2529,228,17:37 - s,450,117 reps - s,262,104 reps - s,826,0,763,0
442,Fady Hanna,2531,693,210 reps - s,822,78 reps - s,507,69 reps - s,238,204 reps - s,271,11:53 - s
442,Fred Soupaya,2531,622,217 reps - s,556,109 reps - s,478,70 reps - s,493,178 reps - s,382,13:20 - s
444,Jerome Meresse,2546,614,217 reps - s,560,108 reps - s,403,83 reps - s,455,182 reps - s,514,15:48 - s
445,Craig Watkins,2548,411,19:19 - s,561,108 reps - s,350,93 reps - s,463,181 reps - s,763,0
446,Samir Maksoud,2549,382,19:04 - s,540,112 reps - s,745,45 reps - s,331,195 reps - s,551,16:42 - s
446,Saif Bin Amer,2549,599,218 reps - s,505,113 reps - s,479,70 reps - s,465,180 reps - s,501,15:29 - s
448,Matthew Fry,2550,880,181 reps - s,534,112 reps - s,246,105 reps - s,471,180 reps - s,419,13:48 - s
449,Grant Gove,2551,286,18:18 - s,532,112 reps - s,716,47 reps - s,408,186 reps - s,609,18:36 - s
450,Rudi Scholtz,2552,275,18:06 - s,730,85 reps - s,457,71 reps - s,826,0,264,11:50 - s
451,Mike Shipton,2560,215,17:25 - s,664,91 reps - s,443,80 reps - s,475,180 reps - s,763,0
452,Abdulrhman Alkandari,2563,668,213 reps - s,433,118 reps - s,214,106 reps - s,699,140 reps - s,549,16:38 - s
453,Darshil Shah,2568,558,221 reps - s,942,0,176,117 reps - s,608,160 reps - s,284,11:59 - s
454,Chad Owen,2577,408,19:18 - s,794,80 reps - s,554,67 reps - s,421,185 reps - s,400,13:37 - s
455,Brian Moyo,2580,478,19:43 - s,443,118 reps - s,668,55 reps - s,572,165 reps - s,419,13:48 - s
456,Hakan Alakus,2585,143,16:30 - s,343,127 reps - s,510,68 reps - s,826,0,763,0
457,Alon Krivishkiy,2586,523,19:59 - s,331,128 reps - s,664,56 reps - s,591,162 reps - s,477,14:54 - s
457,Christiaan Vanheerden,2586,574,220 reps - s,711,87 reps - s,381,92 reps - s,501,177 reps - s,419,13:48 - s
459,Julian Sault,2587,421,19:24 - s,746,84 reps - s,611,59 reps - s,400,187 reps - s,409,13:39 - s
460,Ryno Myburgh,2590,758,200 reps - s,580,107 reps - s,333,94 reps - s,478,179 reps - s,441,14:15 - s
461,Theo van Rooyen,2592,359,18:55 - s,191,145 reps - s,565,66 reps - s,796,103 reps - s,681,22:23 - s
462,Tomer Schaffer,2601,736,204 reps - s,289,136 reps - s,837,0,272,202 reps - s,467,14:46 - s
463,Kaos Valentine,2604,899,179 reps - s,515,112 reps - s,143,130 reps - s,826,0,221,11:11 - s
464,Essam Zahid,2605,1088,0,324,128 reps - s,754,44 reps - s,273,201 reps - s,166,10:32 - s
465,Jason Christopher Palazzolo,2613,817,191 reps - s,177,146 reps - s,402,83 reps - s,454,182 reps - s,763,0
465,Hazim Khatib,2613,777,197 reps - s,462,116 reps - s,210,106 reps - s,401,187 reps - s,763,0
467,Jerome Martino,2624,453,19:35 - s,604,103 reps - s,709,47 reps - s,330,195 reps - s,528,16:07 - s
468,Salaah Almutairi,2637,202,17:12 - s,942,0,393,87 reps - s,706,138 reps - s,394,13:30 - s
469,Brett Ellert,2643,606,218 reps - s,317,130 reps - s,131,132 reps - s,826,0,763,0
469,Dunya Kizilcay,2643,791,195 reps - s,312,131 reps - s,270,104 reps - s,644,153 reps - s,626,19:07 - s
471,Pieter Oberholzer,2651,172,16:53 - s,381,122 reps - s,509,69 reps - s,826,0,763,0
472,Konstantin Wainberg,2652,600,218 reps - s,289,136 reps - s,658,56 reps - s,582,165 reps - s,523,16:00 - s
473,Saleh Al-Askar,2653,37,14:10 - s,190,145 reps - s,837,0,826,0,763,0
474,Ran Galili,2656,478,19:43 - s,205,143 reps - s,837,0,628,156 reps - s,508,15:38 - s
475,Lourens Nelson,2657,591,219 reps - s,813,79 reps - s,342,93 reps - s,618,157 reps - s,293,12:04 - s
476,Basel Hba,2658,51,14:32 - s,181,146 reps - s,837,0,826,0,763,0
477,Steyn De Jager,2660,181,16:56 - s,828,78 reps - s,837,0,51,244 reps - s,763,0
